station.id,site,sampling.date,visit.type,sampling.year,date,time,vwc.10cm
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/27/21,19:00,16
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/27/21,20:00,15.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/27/21,21:00,16
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/27/21,22:00,16
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/27/21,23:00,15.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/28/21,0:00,15.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/28/21,1:00,15.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/28/21,2:00,15.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/28/21,3:00,16
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/28/21,4:00,16.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/28/21,5:00,16
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/28/21,6:00,15.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/28/21,7:00,15.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/28/21,8:00,15.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/28/21,9:00,15.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/28/21,10:00,15.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/28/21,11:00,15.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/28/21,12:00,15.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/28/21,13:00,15.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/28/21,14:00,15.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/28/21,15:00,15.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/28/21,16:00,15.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/28/21,17:00,15.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/28/21,18:00,15.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/28/21,19:00,15.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/28/21,20:00,15.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/28/21,21:00,15.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/28/21,22:00,15.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/28/21,23:00,15
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/29/21,0:00,15.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/29/21,1:00,15.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/29/21,2:00,13.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/29/21,3:00,13.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/29/21,4:00,13.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/29/21,5:00,13.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/29/21,6:00,13.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/29/21,7:00,13.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/29/21,8:00,13.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/29/21,9:00,13.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/29/21,10:00,13.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/29/21,11:00,13.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/29/21,12:00,13.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/29/21,13:00,13.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/29/21,14:00,13.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/29/21,15:00,13.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/29/21,16:00,13.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/29/21,17:00,13.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/29/21,18:00,13.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/29/21,19:00,13.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/29/21,20:00,13.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/29/21,21:00,13.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/29/21,22:00,13.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/29/21,23:00,13.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/30/21,0:00,13.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/30/21,1:00,14
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/30/21,2:00,14.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/30/21,3:00,15.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/30/21,4:00,15.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/30/21,5:00,NA
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/30/21,6:00,39.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/30/21,7:00,37
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/30/21,8:00,39.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/30/21,9:00,39.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/30/21,10:00,39.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/30/21,11:00,40
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/30/21,12:00,40.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/30/21,13:00,40.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/30/21,14:00,40.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/30/21,15:00,41
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/30/21,16:00,NA
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/30/21,17:00,40.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/30/21,18:00,40.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/30/21,19:00,40.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/30/21,20:00,40.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/30/21,21:00,40.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/30/21,22:00,40.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,4/30/21,23:00,40.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/1/21,0:00,40.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/1/21,1:00,40.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/1/21,2:00,40.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/1/21,3:00,NA
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/1/21,4:00,NA
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/1/21,5:00,NA
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/1/21,6:00,NA
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/1/21,7:00,NA
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/1/21,8:00,NA
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/1/21,9:00,NA
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/1/21,10:00,40.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/1/21,11:00,40
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/1/21,12:00,39.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/1/21,13:00,39.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/1/21,14:00,39.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/1/21,15:00,39.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/1/21,16:00,39.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/1/21,17:00,39.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/1/21,18:00,NA
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/1/21,19:00,39.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/1/21,20:00,NA
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/1/21,21:00,NA
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/1/21,22:00,39.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/1/21,23:00,39.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/2/21,0:00,39.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/2/21,1:00,39.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/2/21,2:00,39.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/2/21,3:00,39.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/2/21,4:00,39.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/2/21,5:00,39
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/2/21,6:00,38.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/2/21,7:00,38.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/2/21,8:00,39
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/2/21,9:00,38.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/2/21,10:00,38.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/2/21,11:00,38.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/2/21,12:00,38.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/2/21,13:00,38.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/2/21,14:00,38.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/2/21,15:00,38.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/2/21,16:00,38.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/2/21,17:00,38.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/2/21,18:00,38.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/2/21,19:00,38.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/2/21,20:00,38.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/2/21,21:00,37.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/2/21,22:00,37.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/2/21,23:00,37.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/3/21,0:00,37.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/3/21,1:00,37.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/3/21,2:00,37.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/3/21,3:00,37.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/3/21,4:00,37.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/3/21,5:00,37.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/3/21,6:00,37.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/3/21,7:00,36
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/3/21,8:00,35.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/3/21,9:00,35.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/3/21,10:00,35.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/3/21,11:00,36
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/3/21,12:00,35.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/3/21,13:00,34.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/3/21,14:00,34.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/3/21,15:00,33.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/3/21,16:00,33.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/3/21,17:00,33.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/3/21,18:00,33.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/3/21,19:00,33.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/3/21,20:00,33.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/3/21,21:00,33.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/3/21,22:00,33
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/3/21,23:00,32.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/4/21,0:00,32.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/4/21,1:00,32.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/4/21,2:00,32.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/4/21,3:00,32.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/4/21,4:00,32.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/4/21,5:00,32.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/4/21,6:00,32.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/4/21,7:00,32.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/4/21,8:00,32.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/4/21,9:00,31.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/4/21,10:00,31.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/4/21,11:00,31.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/4/21,12:00,31.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/4/21,13:00,31.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/4/21,14:00,31.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/4/21,15:00,31
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/4/21,16:00,30.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/4/21,17:00,30.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/4/21,18:00,30.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/4/21,19:00,30.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/4/21,20:00,30.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/4/21,21:00,30.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/4/21,22:00,30.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/4/21,23:00,30.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/5/21,0:00,30.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/5/21,1:00,30.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/5/21,2:00,30
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/5/21,3:00,30
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/5/21,4:00,29.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/5/21,5:00,29.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/5/21,6:00,29.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/5/21,7:00,29.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/5/21,8:00,29.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/5/21,9:00,29.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/5/21,10:00,29.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/5/21,11:00,29.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/5/21,12:00,29.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/5/21,13:00,29.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/5/21,14:00,28.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/5/21,15:00,28.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/5/21,16:00,28.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/5/21,17:00,28.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/5/21,18:00,28.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/5/21,19:00,28.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/5/21,20:00,28.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/5/21,21:00,28.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/5/21,22:00,28.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/5/21,23:00,28.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/6/21,0:00,28.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/6/21,1:00,28.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/6/21,2:00,28.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/6/21,3:00,28.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/6/21,4:00,28.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/6/21,5:00,28.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/6/21,6:00,28.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/6/21,7:00,28.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/6/21,8:00,28
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/6/21,9:00,28
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/6/21,10:00,27.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/6/21,11:00,27.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/6/21,12:00,27.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/6/21,13:00,27.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/6/21,14:00,27.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/6/21,15:00,27.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/6/21,16:00,27.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/6/21,17:00,27.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/6/21,18:00,27.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/6/21,19:00,27.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/6/21,20:00,27.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/6/21,21:00,27.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/6/21,22:00,27
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/6/21,23:00,27.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/7/21,0:00,27.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/7/21,1:00,27
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/7/21,2:00,27.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/7/21,3:00,27
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/7/21,4:00,27
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/7/21,5:00,26.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/7/21,6:00,26.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/7/21,7:00,26.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/7/21,8:00,27
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/7/21,9:00,26.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/7/21,10:00,26.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/7/21,11:00,26.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/7/21,12:00,26.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/7/21,13:00,26.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/7/21,14:00,26.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/7/21,15:00,26.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/7/21,16:00,26
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/7/21,17:00,28.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/7/21,18:00,26.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/7/21,19:00,26.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/7/21,20:00,26.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/7/21,21:00,26.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/7/21,22:00,26
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/7/21,23:00,26
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/8/21,0:00,26
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/8/21,1:00,26.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/8/21,2:00,25.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/8/21,3:00,25.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/8/21,4:00,25.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/8/21,5:00,25.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/8/21,6:00,25.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/8/21,7:00,25.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/8/21,8:00,25.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/8/21,9:00,25.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/8/21,10:00,26
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/8/21,11:00,25.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/8/21,12:00,25.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/8/21,13:00,25.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/8/21,14:00,25.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/8/21,15:00,25.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/8/21,16:00,25.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/8/21,17:00,25.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/8/21,18:00,25.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/8/21,19:00,25.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/8/21,20:00,25.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/8/21,21:00,25.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/8/21,22:00,25.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/8/21,23:00,25.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/9/21,0:00,25.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/9/21,1:00,25.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/9/21,2:00,25.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/9/21,3:00,25.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/9/21,4:00,25.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/9/21,5:00,25.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/9/21,6:00,25.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/9/21,7:00,25.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/9/21,8:00,25.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/9/21,9:00,25.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/9/21,10:00,25.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/9/21,11:00,25.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/9/21,12:00,25.1
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/9/21,13:00,24.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/9/21,14:00,24.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/9/21,15:00,24.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/9/21,16:00,24.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/9/21,17:00,24.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/9/21,18:00,24.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/9/21,19:00,24.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/9/21,20:00,24.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/9/21,21:00,24.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/9/21,22:00,24.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/9/21,23:00,24.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/10/21,0:00,24.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/10/21,1:00,24.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/10/21,2:00,24.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/10/21,3:00,24.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/10/21,4:00,24.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/10/21,5:00,24.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/10/21,6:00,24.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/10/21,7:00,24.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/10/21,8:00,24.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/10/21,9:00,24.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/10/21,10:00,24.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/10/21,11:00,24.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/10/21,12:00,24.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/10/21,13:00,23.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/10/21,14:00,23.8
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/10/21,15:00,23.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/10/21,16:00,23.7
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/10/21,17:00,23.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/10/21,18:00,23.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/10/21,19:00,23.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/10/21,20:00,23.5
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/10/21,21:00,23.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/10/21,22:00,23.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/10/21,23:00,23.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/11/21,0:00,23.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/11/21,1:00,23.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/11/21,2:00,23.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/11/21,3:00,23.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/11/21,4:00,23.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/11/21,5:00,23.4
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/11/21,6:00,23.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/11/21,7:00,23.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/11/21,8:00,23.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/11/21,9:00,23.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/11/21,10:00,23.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/11/21,11:00,23
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/11/21,12:00,22.9
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/11/21,13:00,22.6
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/11/21,14:00,22.3
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/11/21,15:00,22.2
2016-SCAN,Washington_2020_08,5/30/21,i,2020,5/11/21,16:00,21.9
