station.id,site,latitude,longitude,elevation.m,sampling.date,visit.type,sampling.year,date.time,air.temp,relative.humidity,wind.speed,additive.precip,incremental.precip,accumulated.precip,atm.pressure,sea.level.pressure
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/11/2019 12:31 UTC,2.22,95,0,,,0,100045,103415.17
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/11/2019 12:49 UTC,2.78,95,0,,,0,100045,103408.23
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/11/2019 13:02 UTC,2.78,95,0,,,0,100045,103408.23
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/11/2019 13:30 UTC,2.78,95,0,,,0,100110.6,103476.03
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/11/2019 14:32 UTC,2.78,95,0,,,0,100176.21,103543.85
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/11/2019 15:00 UTC,3.33,94,0,,,0,100176.21,103537.06
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/11/2019 15:46 UTC,3.89,92,0,,,0,100209.01,103564.07
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/11/2019 16:03 UTC,4.44,91,0,,,0,100241.82,103591.24
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/11/2019 16:17 UTC,5,89,0,,,0,100209.01,103550.5
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/11/2019 16:30 UTC,5,88,0,,,0,100209.01,103550.5
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/11/2019 16:46 UTC,5.56,86,0,,,0,100209.01,103543.69
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/11/2019 17:00 UTC,6.11,85,0,,,0,100209.01,103537.04
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/11/2019 17:16 UTC,6.11,83,0,,,0,100176.21,103503.15
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/11/2019 17:33 UTC,6.67,82,0,,,0,100176.21,103496.4
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/11/2019 17:46 UTC,7.22,80,0,,,0,100143.41,103455.91
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/11/2019 18:15 UTC,8.33,76,0,,,0,100110.6,103408.79
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/11/2019 18:30 UTC,8.33,76,0,,,0,100045,103341.02
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/11/2019 19:01 UTC,9.44,70,0,,,0,99979.4,103260.16
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/11/2019 19:16 UTC,9.44,71,0,,,0,99946.6,103226.28
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/11/2019 19:45 UTC,10.56,66,0,,,0,99880.99,103145.41
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/11/2019 20:00 UTC,10.56,66,0,,,0,99880.99,103145.41
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/11/2019 20:16 UTC,10.56,64,0,,,0,99880.99,103145.41
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/11/2019 20:47 UTC,10.56,65,0,,,0,99815.39,103077.67
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/11/2019 21:30 UTC,11.11,64,0,,,0,99782.59,103037.4
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/11/2019 21:45 UTC,11.11,65,0,,,0,99749.79,103003.53
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/11/2019 22:00 UTC,11.11,65,0,,,0,99782.59,103037.4
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/11/2019 22:16 UTC,11.11,65,0,,,0,99749.79,103003.53
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/11/2019 22:31 UTC,10.56,64,0,,,0,99749.79,103009.92
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/11/2019 22:47 UTC,10.56,67,0,,,0,99749.79,103009.92
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/11/2019 23:30 UTC,8.89,73,0,,,0,99749.79,103029.48
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/11/2019 23:45 UTC,8.33,77,0,,,0,99716.98,103002.2
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 00:01 UTC,7.22,79,0,,,0,99716.98,103015.38
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 00:16 UTC,6.67,82,0,,,0,99716.98,103021.95
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 00:31 UTC,6.11,84,0,,,0,99716.98,103028.67
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 01:01 UTC,5.56,86,0,,,0,99782.59,103103.08
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 01:17 UTC,5,87,0,,,0,99782.59,103109.86
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 01:45 UTC,4.44,88,0,,,0,99782.59,103116.67
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 02:01 UTC,4.44,88,0,,,0,99749.79,103082.77
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 02:16 UTC,3.89,89,0,,,0,99749.79,103089.48
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 02:33 UTC,3.89,89,0,,,0,99749.79,103089.48
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 02:46 UTC,3.33,90,0,,,0,99749.79,103096.34
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 03:15 UTC,3.33,91,0,,,0,99749.79,103096.34
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 03:30 UTC,2.78,91,0,,,0,99716.98,103069.19
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 03:45 UTC,2.78,91,0,,,0,99716.98,103069.19
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 04:16 UTC,2.22,92,0,,,0,99716.98,103076.1
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 04:32 UTC,2.22,92,0,,,0,99749.79,103110.01
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 04:46 UTC,2.22,92,0,,,0,99716.98,103076.1
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 05:02 UTC,1.67,92,0,,,0,99716.98,103082.92
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 05:17 UTC,1.67,92,0,,,0,99716.98,103082.92
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 05:31 UTC,1.11,92,0,,,0,99716.98,103089.89
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 05:45 UTC,1.11,92,0,,,0,99716.98,103089.89
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 06:01 UTC,1.11,92,0,,,0,99684.18,103055.98
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 07:01 UTC,0.56,93,0,,,0,99618.58,102995.02
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 07:15 UTC,0.56,93,0,,,0,99618.58,102995.02
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 07:45 UTC,0.56,93,0,,,0,99585.78,102961.11
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 08:01 UTC,0,93,0,,,0,99585.78,102968.13
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 08:17 UTC,0,93,0,,,0,99552.98,102934.22
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 09:00 UTC,0.56,94,0,,,0,99487.38,102859.38
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 09:31 UTC,0.56,94,0,,,0,99454.57,102825.45
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 09:46 UTC,0.56,94,0,,,0,99421.77,102791.54
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 10:02 UTC,0.56,94,0,,,0,99388.97,102757.63
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 10:17 UTC,0,94,0,,,0,99323.37,102696.81
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 10:45 UTC,0,94,0,,,0,99323.37,102696.81
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 11:15 UTC,0,94,0,,,0,99323.37,102696.81
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 11:30 UTC,-0.56,94,0,,,0,99356.17,102737.75
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 11:47 UTC,-0.56,94,0,,,0,99323.37,102703.83
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 12:03 UTC,-0.56,94,0,,,0,99356.17,102737.75
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 14:01 UTC,0.56,94,0,,,0,99421.77,102791.54
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 14:18 UTC,1.11,95,0,,,0,99421.77,102784.69
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 14:30 UTC,1.67,95,0,,,0,99454.57,102811.65
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 15:16 UTC,3.89,95,0,,,0,99388.97,102716.57
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 15:31 UTC,4.44,95,0,,,0,99421.77,102743.78
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 15:46 UTC,5,95,0,,,0,99421.77,102737
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 17:01 UTC,9.44,75,0,,,0,99290.56,102548.7
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 17:17 UTC,10,74,0,,,0,99290.56,102542.17
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 17:33 UTC,10.56,69,0,,,0,99290.56,102535.67
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 18:16 UTC,10.56,70,0,,,0,99126.56,102366.31
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 18:47 UTC,12.22,69,0,,,0,99028.15,102245.6
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 19:30 UTC,13.33,67,0,,,0,98929.74,102131.37
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 20:00 UTC,13.89,64,0,,,0,98896.95,102091.2
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 20:16 UTC,13.89,64,0,,,0,98864.14,102057.33
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 21:45 UTC,15,63,0,,,0,98732.94,101909.44
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 22:16 UTC,15,64,0,,,0,98732.94,101909.43
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 22:45 UTC,13.89,68,0,,,0,98732.94,101921.88
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 23:00 UTC,13.89,68,0,,,0,98700.13,101888.01
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/12/2019 23:46 UTC,12.22,72,0,,,0,98700.13,101906.91
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 00:02 UTC,11.67,73,0,,,0,98732.94,101947.07
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 00:45 UTC,10,77,0,,,0,98700.13,101932.4
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 01:15 UTC,10,79,0,,,0,98700.13,101932.39
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 01:31 UTC,9.44,80,0,,,0,98700.13,101938.89
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 01:46 UTC,9.44,82,0,,,0,98667.33,101905.01
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 02:18 UTC,9.44,83,0,,,0,98634.53,101871.13
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 02:30 UTC,9.44,83,0,,,0,98634.53,101871.13
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 02:45 UTC,9.44,83,0,,,0,98634.53,101871.13
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 03:15 UTC,9.44,83,0,,,0,98667.33,101905
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 03:30 UTC,10,81,0,,,0,98634.53,101864.64
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 03:47 UTC,10,81,0,,,0,98634.53,101864.64
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 04:01 UTC,10,80,0,,,0,98601.73,101830.77
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 04:30 UTC,9.44,82,0,,,0,98568.93,101803.38
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 04:45 UTC,8.89,83,0,,,0,98568.93,101809.77
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 05:00 UTC,8.33,84,0,,,0,98568.93,101816.31
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 05:15 UTC,8.33,85,0,,,0,98568.93,101816.31
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 05:31 UTC,7.78,85,0,,,0,98601.73,101856.64
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 05:45 UTC,7.78,87,0,,,0,98568.93,101822.75
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 06:17 UTC,7.78,85,0,,,0,98503.32,101754.98
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 06:30 UTC,7.78,84,0,,,0,98470.53,101721.11
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 07:00 UTC,7.22,84,0,,,0,98437.72,101693.79
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 08:30 UTC,6.11,86,0,,,0,98372.12,101639.14
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 08:45 UTC,6.11,86,0,,,0,98339.31,101605.24
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 09:17 UTC,5.56,89,0,,,0,98306.52,101577.89
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 09:32 UTC,5,89,0,,,0,98306.52,101584.57
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 10:00 UTC,5,90,0,,,0,98273.71,101550.66
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 10:16 UTC,5,91,0,,,0,98240.91,101516.77
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 10:46 UTC,6.11,90,0,,,0,98240.91,101503.56
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 11:02 UTC,6.11,89,0,,,0,98208.11,101469.68
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 11:16 UTC,6.11,88,0,,,0,98208.11,101469.68
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 11:30 UTC,6.11,88,0,,,0,98175.31,101435.79
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 11:45 UTC,6.11,87,0,,,0,98175.31,101435.79
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 12:01 UTC,6.67,86,0,,,0,98142.51,101395.29
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 12:16 UTC,6.67,87,0,,,0,98142.51,101395.29
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 12:46 UTC,7.78,82,0,,,0,98175.31,101416.14
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 13:02 UTC,7.78,82,0,,,0,98175.31,101416.14
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 13:19 UTC,7.78,82,0,,,0,98175.31,101416.14
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 13:30 UTC,7.78,82,0,,,0,98142.51,101382.26
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 13:45 UTC,8.33,82,0,,,0,98175.31,101409.72
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 14:00 UTC,8.33,81,0,,,0,98175.31,101409.72
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 14:15 UTC,8.33,83,0,,,0,98208.11,101443.6
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 14:31 UTC,9.44,82,0,,,0,98109.71,101329.09
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 14:47 UTC,10.56,79,0,,,0,98044.1,101248.45
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 15:30 UTC,12.22,74,0,,,0,98076.9,101263.43
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 15:45 UTC,13.33,73,0,,,0,98076.9,101250.91
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 16:32 UTC,14.44,68,0,,,0,98109.71,101272.37
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 18:01 UTC,18.89,49,0,,,0,97945.7,101054.36
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 18:46 UTC,19.44,45,0,,,0,97847.29,100946.93
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 19:33 UTC,21.11,42,0,,,0,97781.69,100861.44
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 21:02 UTC,22.22,37,0,,,0,97683.28,100748.24
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 21:32 UTC,22.78,34,0,,,0,97683.28,100742.37
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 21:45 UTC,22.22,34,0,,,0,97683.28,100748.25
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 22:32 UTC,21.67,34,0,,,0,97716.09,100787.89
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 22:47 UTC,21.11,36,0,,,0,97748.88,100827.62
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/13/2019 23:00 UTC,20.56,37,0,,,0,97781.69,100867.31
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/14/2019 00:00 UTC,17.22,48,0,,,0,97814.49,100937.09
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/14/2019 00:30 UTC,15,54,0,,,0,97781.69,100927.61
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/14/2019 01:33 UTC,12.22,61,0,,,0,97847.29,101026.39
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/14/2019 02:30 UTC,11.11,70,0,,,0,97880.1,101072.84
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/14/2019 03:02 UTC,10,73,0,,,0,97880.1,101085.52
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/14/2019 03:32 UTC,8.89,75,0,,,0,97912.89,101132.18
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/14/2019 04:00 UTC,8.89,77,0,,,0,97912.89,101132.17
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/14/2019 04:15 UTC,8.89,78,0,,,0,97912.89,101132.17
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/14/2019 04:46 UTC,8.33,78,0,,,0,97945.7,101172.56
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/14/2019 05:01 UTC,7.78,80,0,,,0,97978.5,101212.84
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/14/2019 05:31 UTC,7.78,81,0,,,0,97945.7,101178.96
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/14/2019 05:47 UTC,7.22,83,0,,,0,97945.7,101185.5
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/14/2019 06:30 UTC,6.67,85,0,,,0,97880.1,101124.18
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/14/2019 07:17 UTC,6.11,86,0,,,0,97912.89,101164.66
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/14/2019 07:32 UTC,5.56,87,0,,,0,97912.89,101171.16
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/14/2019 07:45 UTC,5.56,87,0,,,0,97912.89,101171.16
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/14/2019 08:00 UTC,5.56,88,0,,,0,97912.89,101171.16
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/14/2019 08:46 UTC,5.56,88,0,,,0,97880.1,101137.28
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/14/2019 09:01 UTC,5.56,89,0,,,0,97880.1,101137.28
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/14/2019 09:17 UTC,5,89,0,,,0,97880.1,101143.93
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/14/2019 09:46 UTC,5,89,0,,,0,97880.1,101143.93
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/14/2019 10:01 UTC,4.44,89,0,,,0,97880.1,101150.6
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/14/2019 10:16 UTC,4.44,90,0,,,0,97880.1,101150.6
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/14/2019 10:31 UTC,4.44,90,0,,,0,97847.29,101116.7
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/14/2019 11:04 UTC,4.44,90,0,,,0,97847.29,101116.7
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/14/2019 11:15 UTC,4.44,90,0,,,0,97847.29,101116.7
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/14/2019 12:01 UTC,3.89,91,0,,,0,97880.1,101157.19
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/14/2019 12:16 UTC,3.89,91,0,,,0,97912.89,101191.07
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/14/2019 12:32 UTC,3.89,91,0,,,0,97912.89,101191.07
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/14/2019 13:15 UTC,3.89,91,0,,,0,97912.89,101191.07
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/14/2019 14:31 UTC,5,94,0,,,0,97945.7,101211.71
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/14/2019 14:48 UTC,6.11,94,0,,,0,97945.7,101198.54
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/14/2019 15:46 UTC,11.11,83,0,,,0,97978.5,101174.42
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/14/2019 16:01 UTC,12.22,79,0,,,0,97978.5,101161.82
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/14/2019 16:16 UTC,13.33,75,0,,,0,97978.5,101149.32
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/14/2019 16:33 UTC,14.44,71,0,,,0,97978.5,101136.92
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/14/2019 17:00 UTC,16.11,66,0,,,0,97978.5,101118.45
D6536,Williamson_2019_10,30.52783,-97.78317,267.9192,6/19/20,i,2020,12/14/2019 18:15 UTC,18.33,56,0,,,0,97814.49,100925.01
