station.id,site,latitude,longitude,elevation.m,sampling.date,visit.type,sampling.year,date.time,air.pressure,air.temp,relative.humidity,wind.speed,wind.gust,incremental.precip,solar.rad,wind.cardinaldirection,sea.level.pressure
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 02:30 CDT,97268,20.14,79.69,0,7.66,0,272.82,,101970.51
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 02:35 CDT,97266,20.16,80.4,0,7.66,0,268.01,,101968.09
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 02:40 CDT,97264,20.09,80.6,0,7.66,0,269.32,,101967.13
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 02:45 CDT,97262,19.98,82,0.08,7.66,0,271.71,W,101966.83
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 02:50 CDT,97258,19.92,81.8,0.04,7.66,0,272.37,W,101963.62
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 02:55 CDT,97256,19.87,82,0,7.66,0,272.83,WSW,101962.34
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 03:00 CDT,97259,19.68,81.2,0,7.66,0,273.35,,101968.61
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 03:05 CDT,97264,19.54,82.7,0,7.66,0,271.92,,101976.15
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 03:10 CDT,97266,19.52,83.6,0,7.66,0,270.05,,101978.57
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 03:15 CDT,97269,19.49,84.1,0,7.66,0,273.61,,101982.2
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 03:20 CDT,97268,19.36,84.5,0,7.66,0,274.52,,101983.29
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 03:25 CDT,97267,19.27,84.7,0,7.66,0,274.87,,101983.72
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 03:30 CDT,97269,19.22,84.2,0,7.66,0,276.12,,101986.65
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 03:35 CDT,97276,19.14,84.9,0,7.66,0,273.66,,101995.3
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 03:40 CDT,97280,19.07,85.9,0.64,7.66,0,272.25,SW,102000.64
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 03:45 CDT,97287,19.11,85.3,0.42,7.66,0,271.1,SW,102007.33
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 03:50 CDT,97286,19.12,85.5,0.09,7.66,0,271.65,SSW,102006.11
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 03:55 CDT,97285,18.84,86,0.34,7.66,0,271.76,SSW,102009.68
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 04:00 CDT,97287,18.6,86.3,0,7.66,0,272.85,,102015.75
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 04:05 CDT,97279,18.42,86.9,0,7.66,0,271.69,,102010.33
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 04:10 CDT,97275,18.39,86.7,0.06,7.66,0,274.94,SSW,102006.64
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 04:15 CDT,97270,18.27,87,0.06,7.66,0,276.18,SSW,102003.38
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 04:20 CDT,97271,18.38,87,0,7.66,0,272.33,,102002.61
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 04:25 CDT,97270,18.6,86.4,0,7.66,0,273.85,,101997.92
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 04:30 CDT,97271,18.72,86.5,0,7.66,0,270.83,,101996.98
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 04:35 CDT,97274,18.7,87.2,0,7.66,0,272.06,,102000.45
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 04:40 CDT,97277,18.65,86.9,0,7.66,0,275.18,,102004.43
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 04:45 CDT,97282,18.59,88.6,0,7.66,0,273.8,,102010.66
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 04:50 CDT,97291,18.55,87.8,0,7.66,0,267.76,,102020.76
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 04:55 CDT,97295,18.48,88.1,0,7.66,0,266.57,,102026.11
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 05:00 CDT,97290,18.44,88.5,0,7.66,0,269.73,,102021.53
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 05:05 CDT,97290,18.37,88.8,0,7.66,0,271.45,,102022.69
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 05:10 CDT,97297,18.28,88.9,0,7.66,0,270.87,,102031.52
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 05:15 CDT,97298,18.16,89.5,0,7.66,0,275.33,,102034.56
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 05:20 CDT,97300,18.17,90.1,0,7.66,0,274.33,,102036.49
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 05:25 CDT,97297,18.17,90.2,0,7.66,0,271.5,,102033.34
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 05:30 CDT,97300,18.14,90.5,0,7.66,0,270.07,,102036.98
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 05:35 CDT,97302,18.02,90.4,0,7.66,0,268.32,,102041.07
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 05:40 CDT,97307,18.07,90.8,0.28,7.66,0,267.84,W,102045.48
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 05:45 CDT,97317,18.07,90.6,0.31,7.66,0,266.51,WSW,102055.97
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 05:50 CDT,97317,18.06,90.2,0,7.66,0,269.46,,102056.14
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 05:55 CDT,97312,18,90.5,0.31,7.66,0,270.64,W,102051.89
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 06:00 CDT,97311,17.92,90.3,0.32,7.66,0,270.62,W,102052.17
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 06:05 CDT,97308,17.86,90.1,0.21,7.66,0,277.77,W,102050.03
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 06:10 CDT,97309,17.84,90.1,0,7.66,0,272.79,,102051.41
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 06:15 CDT,97307,17.84,90.1,0,7.66,0,272.55,,102049.31
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 06:20 CDT,97312,17.78,89.1,0,7.66,0,272.79,,102055.56
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 06:25 CDT,97321,17.61,90.1,0,7.66,0,270.34,,102067.83
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 06:30 CDT,97328,17.54,90.4,0,7.66,0,271.49,,102076.33
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 06:35 CDT,97332,17.54,91.2,0,7.66,0,274.27,,102080.52
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 06:40 CDT,97330,17.59,91.3,0,7.66,0,275.4,,102077.59
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 06:45 CDT,97338,17.63,91.2,0,7.66,0,276.01,,102085.32
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 06:50 CDT,97345,17.78,90.8,0,7.66,0,282.04,,102090.16
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 06:55 CDT,97348,17.9,90.6,0,7.66,0,290.86,,102091.31
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 07:00 CDT,97346,18.11,89.8,0,7.66,0,294.92,,102085.72
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 07:05 CDT,97348,18.16,90.3,0,7.66,0,298.63,,102086.99
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 07:10 CDT,97358,18.22,90.1,0.22,7.66,0,309.03,W,102096.48
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 07:15 CDT,97361,18.24,89.6,0.51,7.66,0,316.67,WSW,102099.3
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 07:20 CDT,97369,18.32,89,0.2,7.66,0,331.12,W,102106.36
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 07:25 CDT,97381,18.5,88.5,0.42,7.66,0,350.32,NW,102115.96
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 07:30 CDT,97384,18.69,88,0.43,7.66,0,338.8,WNW,102115.96
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 07:35 CDT,97388,18.7,87.8,0.17,7.66,0,328.05,W,102119.99
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 07:40 CDT,97394,18.8,87.4,0,7.66,0,314.63,,102124.63
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 07:45 CDT,97400,19.02,87.2,0,7.66,0,302.27,,102127.28
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 07:50 CDT,97399,19.15,86.8,0,7.66,0,298.84,,102124.09
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 07:55 CDT,97402,19.13,87.6,0.08,7.66,0,296.46,NW,102127.56
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 08:00 CDT,97401,19.23,87.6,0.03,7.66,0,323.36,WNW,102124.86
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 08:05 CDT,97399,19.45,86.5,0.66,7.66,0,430.9,NW,102119.15
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 08:10 CDT,97404,19.99,84.8,0.23,7.66,0,489.02,WNW,102115.52
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 08:15 CDT,97406,20.53,83.2,0.03,7.66,0,491.85,W,102108.78
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 08:20 CDT,97399,21.35,79.39,0.09,7.66,0,480.94,ENE,102088.1
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 08:25 CDT,97397,22.02,76.48,0.05,7.66,0,482.32,NNW,102075.15
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 08:30 CDT,97396,22.5,75.9,0,7.66,0,481.96,,102066.35
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 08:35 CDT,97402,23.18,72.79,0.18,7.66,0,531.22,ENE,102061.72
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 08:40 CDT,97411,23.3,72.72,0.26,7.66,0,562.72,ENE,102069.23
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 08:45 CDT,97415,23.75,72.65,0.16,7.66,0,577.07,SE,102066.21
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 08:50 CDT,97419,24.06,71.17,0.61,7.66,0,493.31,ESE,102065.46
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 08:55 CDT,97429,23.53,75.22,0.93,7.66,0,421.14,ENE,102084.38
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 09:00 CDT,97433,23.63,77.66,1.34,7.66,0,514.12,E,102086.95
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 09:05 CDT,97444,23.89,76.77,1.34,7.66,0,661.8,SSE,102094.32
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 09:10 CDT,97449,24.18,77.17,1.25,7.66,0,537.2,E,102094.93
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 09:15 CDT,97451,24.21,75.24,0.81,7.66,0,440.45,ESE,102096.56
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 09:20 CDT,97455,23.99,77.03,0.94,7.66,0,398.3,E,102104.25
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 09:25 CDT,97466,24.07,77.4,0.9,7.66,0,419.24,SSE,102114.49
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 09:30 CDT,97469,24.22,77.63,0.99,7.66,0,405.54,S,102115.24
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 09:35 CDT,97463,24.4,76.82,0.61,7.66,0,470.96,ESE,102106.09
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 09:40 CDT,97467,24.5,76.72,0.83,7.66,0,464.44,SSE,102108.69
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 09:45 CDT,97468,24.72,75.47,1.28,7.66,0,453.83,SE,102106.25
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 09:50 CDT,97471,24.75,74.86,1.33,7.66,0,572.79,ESE,102108.92
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 09:55 CDT,97470,25.03,73.78,0.94,7.66,0,447.7,SSE,102103.43
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 10:00 CDT,97464,24.93,74.12,1.31,7.66,0,396.5,SE,102098.73
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 10:05 CDT,97457,24.75,75.2,1.38,7.66,0,559.72,S,102094.25
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 10:10 CDT,97452,25.13,72.39,2.12,7.66,0,807.99,S,102083
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 10:15 CDT,97463,25.71,68.71,1.52,7.66,0,977.57,SE,102085.38
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 10:20 CDT,97464,26.48,66,1.76,7.66,0,876.67,ENE,102074.32
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 10:25 CDT,97462,26.08,68.37,1.71,7.66,0,568.63,SSE,102078.5
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 10:30 CDT,97459,25.76,67.62,1.35,7.66,0,896.57,SSE,102080.41
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 10:35 CDT,97452,26.22,66.13,1.64,7.66,0,614.96,SE,102065.84
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 10:40 CDT,97448,25.73,67.82,1.42,7.66,0,525.26,NE,102069.36
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 10:45 CDT,97440,26.4,64.77,0.77,7.66,0,1044.82,ESE,102050.45
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 10:50 CDT,97433,26.9,62.44,2.95,7.66,0,1028.03,ESE,102035.3
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 10:55 CDT,97428,26.6,62.81,2.36,7.66,0,1004.92,NE,102034.76
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 11:00 CDT,97422,27.01,61.32,2.28,7.66,0,966.8,E,102022.07
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 11:05 CDT,97417,26.7,62.27,2.23,7.66,0,836.31,SE,102021.68
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 11:10 CDT,97420,26.69,63.41,2.49,7.66,0,738.92,ESE,102024.96
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 11:15 CDT,97422,26.88,61.32,2.48,7.66,0,991.66,ENE,102024.1
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 11:20 CDT,97422,27.22,59.29,2.68,7.66,0,1063.62,ENE,102018.8
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 11:25 CDT,97422,27.55,58.61,2.71,7.66,0,1109.67,ESE,102013.66
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 11:30 CDT,97428,27.56,56.79,2.24,7.66,0,1006.63,E,102019.8
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 11:35 CDT,97428,27.31,58.88,2.4,7.66,0,1007.64,SE,102023.68
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 11:40 CDT,97425,27.88,56.58,2.94,7.66,0,1023.27,E,102011.68
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 11:45 CDT,97417,28.01,55.94,1.27,7.66,0,1122.73,SSE,102001.29
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 11:50 CDT,97421,28.03,59.08,3.5,7.66,0,1200.19,E,102005.14
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 11:55 CDT,97418,28.03,56.24,2.55,7.66,0,1159.94,E,102002.02
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 12:00 CDT,97415,28.3,53.07,3.06,7.66,0,1087.5,E,101994.72
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 12:05 CDT,97412,28.45,55.16,3.13,7.66,0,1237.09,SE,101989.24
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 12:10 CDT,97416,28.48,56.08,3.41,7.66,0,1032.51,ESE,101992.95
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 12:15 CDT,97417,28.36,56.51,3,7.66,0,1207.94,E,101995.85
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 12:20 CDT,97415,28.62,54.72,3.18,7.66,0,1245.26,ESE,101989.75
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 12:25 CDT,97413,28.15,56.72,3.53,7.66,0,1260.77,ESE,101994.92
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 12:30 CDT,97415,28.13,57.09,3.25,7.66,0,541.96,NNE,101997.32
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 12:35 CDT,97415,27.79,58.75,2.72,7.66,0,468.56,E,102002.59
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 12:40 CDT,97410,27.77,58.54,2.63,7.66,0,698.07,SE,101997.67
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 12:45 CDT,97400,27.88,57.73,1.15,7.66,0,708.02,ENE,101985.49
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 12:50 CDT,97402,28.24,53.67,3.45,7.66,0,1076.2,ENE,101982.03
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 12:55 CDT,97399,28.84,50.8,3.09,7.66,0,1035.95,SE,101969.63
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 13:00 CDT,97400,28.43,52.26,3.62,7.66,0,516.69,E,101977.01
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 13:05 CDT,97396,28.16,53.54,3.38,7.66,0,658.48,E,101976.99
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 13:10 CDT,97390,28.66,49.92,3.7,7.66,0,1232.56,ESE,101963
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 13:15 CDT,97388,29.03,48.2,3.38,7.66,0,1135.17,ENE,101955.21
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 13:20 CDT,97382,29.09,45.94,3.42,7.66,0,1143.39,SSE,101948.03
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 13:25 CDT,97372,29.34,44.58,2.79,7.66,0,1177.13,NE,101933.72
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 13:30 CDT,97366,29.64,40.7,4.16,7.66,0,1189.45,SSE,101922.87
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 13:35 CDT,97361,29.69,43.4,3.12,7.66,0,1182.39,E,101916.84
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 13:40 CDT,97359,29.62,43.23,3.18,7.66,0,1037.55,SE,101915.82
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 13:45 CDT,97351,29.34,45.77,2.17,7.66,0,597.84,E,101911.73
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 13:50 CDT,97339,29.22,46.92,3.38,7.66,0,921.53,ESE,101901
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 13:55 CDT,97334,29.52,44.62,3.12,7.66,0,1138.62,SE,101891.17
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 14:00 CDT,97328,29.62,45.5,2.98,7.66,0,1134.46,SE,101883.35
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 14:05 CDT,97324,29.6,45.26,3.17,7.66,0,1218.81,S,101879.47
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 14:10 CDT,97316,29.72,45.77,2.9,7.66,0,1212.61,ESE,101869.25
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 14:15 CDT,97311,29.79,45.09,3.44,7.66,0,1218.38,SSE,101862.95
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 14:20 CDT,97310,29.96,43.94,3.13,7.66,0,1077.89,E,101859.31
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 14:25 CDT,97307,30.39,41.98,2.41,7.66,0,1191.18,ENE,101849.62
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 14:30 CDT,97302,30.66,40.53,3.06,7.66,0,870.4,ESE,101840.28
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 14:35 CDT,97301,30.07,42.45,3.44,7.66,0,1047.68,ESE,101848.22
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 14:40 CDT,97297,30.04,43.94,2.32,7.66,0,842.55,SE,101844.48
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 14:45 CDT,97293,29.69,44.21,3.3,7.66,0,596.43,ESE,101845.65
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 14:50 CDT,97289,29.82,43.84,2.5,7.66,0,1003.03,ESE,101839.47
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 14:55 CDT,97279,30.54,40.09,3.37,7.66,0,1183.08,ESE,101818.04
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 15:00 CDT,97280,30.73,41.71,2.2,7.66,0,1138.02,ESE,101816.17
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 15:05 CDT,97276,30.41,40.15,2.39,7.66,0,1020.38,ESE,101816.88
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 15:10 CDT,97272,30.6,40.63,3.33,7.66,0,930.5,ESE,101809.79
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 15:15 CDT,97273,30.51,41.98,2.01,7.66,0,778.59,ESE,101812.2
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 15:20 CDT,97264,30.38,42.52,2.38,7.66,0,808.58,ESE,101804.76
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 15:25 CDT,97259,30.48,42.39,2.32,7.66,0,789.05,ESE,101798
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 15:30 CDT,97255,30.73,40.9,3.08,7.66,0,867.48,ESE,101790.02
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 15:35 CDT,97259,30.51,42.15,2.72,7.66,0,622.85,E,101797.54
TWB01,Blanco_2019_16,30.08906,-98.41806,1336,6/17/20,i,2020,06/15/2020 15:40 CDT,97257,30.65,41.37,3.66,7.66,0,1004.87,SSE,101793.32
