station.id,site,latitude,longitude,elevation.m,sampling.date,visit.type,sampling.year,date.time,air.temp,relative.humidity,wind.speed,wind.gust,accumulated.rpecip,wind.cardinal direction,atm.pressure,sea.level.pressure
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/04/2021 17:31 CDT,23.89,72,2.68,5.37,9.652,NW,100244.84,101122.83
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/04/2021 17:46 CDT,23.33,73,3.13,6.26,9.652,NE,100144.16,101022.93
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/04/2021 18:16 CDT,23.89,72,1.79,6.26,9.652,NE,100244.84,101122.83
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/04/2021 18:31 CDT,23.89,72,2.68,6.26,9.652,NNW,100244.84,101122.83
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/04/2021 18:45 CDT,23.33,71,2.23,6.26,9.652,NW,100278.4,101158.35
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/04/2021 18:46 CDT,23.33,71,3.13,6.26,9.652,NW,100278.4,101158.35
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/04/2021 19:01 CDT,23.33,72,1.79,4.47,9.652,N,100278.4,101158.35
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/04/2021 19:15 CDT,23.33,73,1.79,4.47,9.652,N,100278.4,101158.35
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/04/2021 19:30 CDT,23.33,74,1.79,4.02,9.652,N,100311.96,101192.2
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/04/2021 19:47 CDT,22.78,75,1.34,3.58,9.652,NNW,100345.52,101227.7
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/04/2021 20:00 CDT,22.22,75,1.34,4.02,9.652,NNW,100345.52,101229.38
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/04/2021 20:17 CDT,21.67,77,1.79,4.92,9.652,N,100379.09,101264.91
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/04/2021 20:30 CDT,21.11,78,1.34,4.02,9.652,N,100412.64,101300.45
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/04/2021 20:46 CDT,21.11,79,0.45,2.68,9.652,N,100412.64,101300.45
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/04/2021 21:00 CDT,20.56,80,0.9,2.23,9.652,NNE,100446.2,101335.97
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/04/2021 21:16 CDT,20.56,79,1.34,2.68,9.652,NE,100479.77,101369.84
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/04/2021 21:30 CDT,20,79,0.9,2.68,9.652,NNW,100479.77,101371.55
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/04/2021 21:45 CDT,20,79,1.34,3.13,9.652,NNE,100513.32,101405.4
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/04/2021 22:00 CDT,20,80,1.34,3.58,9.652,NNE,100546.89,101439.27
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/04/2021 22:17 CDT,19.44,80,1.34,2.68,9.652,NNE,100580.44,101474.83
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/04/2021 22:30 CDT,19.44,80,0.9,3.13,9.652,NE,100580.44,101474.83
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/04/2021 22:45 CDT,19.44,80,0.45,2.68,9.652,NNE,100580.44,101474.83
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/04/2021 23:15 CDT,18.33,83,0,2.23,9.652,,100647.57,101545.98
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/04/2021 23:31 CDT,18.33,84,0,1.34,9.652,,100647.57,101545.98
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/04/2021 23:45 CDT,17.78,85,0,0.9,9.652,,100647.57,101547.69
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 00:02 CDT,17.78,86,0,1.34,0,,100647.57,101547.69
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 00:15 CDT,17.78,86,0,1.79,0,,100681.12,101581.54
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 00:31 CDT,17.22,86,0,0.9,0,,100681.12,101583.28
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 00:45 CDT,17.22,87,0.45,1.34,0,NE,100681.12,101583.28
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 01:03 CDT,17.22,88,0,0,0,,100714.68,101617.14
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 01:15 CDT,16.67,88,0.9,1.79,0,NNE,100714.68,101618.86
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 01:31 CDT,16.67,86,0.9,2.23,0,NE,100714.68,101618.86
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 01:45 CDT,16.67,87,0,2.23,0,,100714.68,101618.86
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 02:01 CDT,16.11,88,0,0.45,0,,100714.68,101620.62
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 02:16 CDT,16.11,88,0,0.9,0,,100748.25,101654.49
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 02:31 CDT,16.11,89,0,0.45,0,,100748.25,101654.49
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 02:46 CDT,15.56,89,0.9,2.23,0,NNE,100748.25,101656.23
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 03:01 CDT,15.56,89,0,1.79,0,,100748.25,101656.23
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 03:15 CDT,15.56,89,0.45,1.79,0,NE,100748.25,101656.23
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 03:16 CDT,15.56,89,0,1.79,0,,100748.25,101656.23
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 03:30 CDT,15,89,0,2.23,0,,100748.25,101658
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 03:46 CDT,15,88,0.9,2.68,0,NNE,100781.8,101691.85
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 04:01 CDT,15,86,2.23,5.81,0,NE,100781.8,101691.86
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 04:15 CDT,15,86,1.34,3.58,0,NE,100815.36,101725.72
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 04:30 CDT,14.44,87,1.34,3.13,0,NE,100815.36,101727.5
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 04:46 CDT,14.44,88,0.45,1.79,0,NE,100815.36,101727.5
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 05:00 CDT,13.89,88,0,0.9,0,,100848.93,101763.13
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 05:17 CDT,13.89,88,0,0.45,0,,100848.93,101763.13
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 05:31 CDT,13.33,89,0,0,0,,100882.48,101798.78
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 05:45 CDT,13.33,90,0,0,0,,100882.48,101798.78
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 06:01 CDT,12.78,91,0,0,0,,100882.48,101800.55
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 06:15 CDT,12.78,91,0,0,0,,100882.48,101800.55
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 06:31 CDT,12.78,91,0,0,0,,100916.05,101834.43
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 06:45 CDT,12.78,91,0,0,0,,100949.61,101868.29
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 07:01 CDT,12.78,91,0,0.9,0,,100949.61,101868.29
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 07:15 CDT,13.33,91,0,0.45,0,,100949.61,101866.52
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 07:30 CDT,13.89,90,0,1.79,0,,100983.16,101898.58
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 07:45 CDT,13.89,88,1.34,2.23,0,NNE,100983.16,101898.58
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 08:01 CDT,14.44,87,1.34,3.58,0,NNE,101016.73,101930.69
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 08:16 CDT,15,85,1.79,3.58,0,ENE,101050.29,101962.77
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 08:32 CDT,15,85,1.79,4.47,0,NE,101050.29,101962.77
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 08:45 CDT,15.56,86,1.79,4.02,0,NNE,101050.29,101960.99
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 09:01 CDT,16.11,84,2.23,4.02,0,ENE,101050.29,101959.25
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 09:15 CDT,16.11,82,3.13,5.81,0,NNE,101050.29,101959.26
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 09:31 CDT,16.67,81,2.68,5.37,0,ENE,101083.85,101991.35
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 09:45 CDT,16.67,81,3.13,5.81,0,NE,101050.29,101957.49
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 09:47 CDT,16.67,81,3.13,5.37,0,NNE,101083.85,101991.35
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 10:01 CDT,17.22,79,3.13,4.92,0,NNE,101083.85,101989.63
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 10:15 CDT,17.78,79,2.68,5.37,0,NNE,101083.85,101987.87
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 10:30 CDT,18.33,77,3.13,5.37,0,NE,101117.41,102020.02
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 10:47 CDT,18.33,78,1.34,4.92,0,ENE,101117.41,102020.02
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 11:01 CDT,18.33,77,2.23,4.47,0,NNE,101117.41,102020.02
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 11:16 CDT,18.89,76,3.58,5.37,0,NE,101117.41,102018.28
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 11:30 CDT,18.89,77,3.13,5.81,0,NNE,101150.97,102052.14
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 11:47 CDT,19.44,75,2.23,4.92,0,NNE,101150.97,102050.44
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 12:00 CDT,20,74,1.79,6.26,0,NE,101117.41,102014.86
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 12:16 CDT,20,74,2.23,4.47,0,NNE,101117.41,102014.86
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 12:30 CDT,20.56,75,1.34,4.47,0,NNW,101117.41,102013.13
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 12:46 CDT,21.11,76,1.79,4.47,0,N,101083.85,101977.59
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 13:15 CDT,21.67,70,1.79,4.92,0,NE,101050.29,101942.04
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 13:30 CDT,22.22,73,1.79,4.47,0,NNE,101050.29,101940.37
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 13:45 CDT,22.22,71,0.45,3.58,0,ENE,101016.73,101906.51
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 14:16 CDT,22.78,67,0.9,4.02,0,NNW,100983.16,101870.96
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 14:32 CDT,23.33,65,2.23,4.02,0,NE,100949.61,101835.46
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 14:46 CDT,23.89,68,0.9,3.58,0,NE,100949.61,101833.78
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 15:16 CDT,23.89,62,1.34,3.13,0,N,100882.48,101766.07
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 15:31 CDT,24.44,63,2.23,4.02,0,NNW,100882.48,101764.43
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 15:45 CDT,24.44,61,1.34,4.02,0,NNW,100882.48,101764.43
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 16:03 CDT,25,60,1.79,3.13,0,NNE,100848.93,101728.92
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 16:15 CDT,25,60,0.9,2.68,0,NW,100815.36,101695.06
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 16:33 CDT,25,57,1.79,4.02,0,NNE,100815.36,101695.06
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 16:45 CDT,25.56,59,1.79,4.47,0,NE,100781.8,101659.55
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 17:01 CDT,25.56,57,2.23,4.02,0,NNE,100781.8,101659.55
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 17:15 CDT,25.56,59,0.45,4.02,0,NNE,100748.25,101625.71
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 17:33 CDT,25.56,56,1.79,4.47,0,N,100748.25,101625.71
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 17:46 CDT,25.56,58,0.9,3.13,0,E,100714.68,101591.85
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 18:00 CDT,25.56,59,1.79,3.58,0,N,100714.68,101591.85
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 18:15 CDT,25.56,59,0.9,1.79,0,N,100714.68,101591.85
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 18:17 CDT,25.56,58,0.9,1.79,0,NNE,100714.68,101591.85
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 18:30 CDT,25.56,57,1.34,3.13,0,NE,100714.68,101591.85
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 18:46 CDT,25.56,58,2.23,3.58,0,ENE,100714.68,101591.85
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 19:00 CDT,25,60,0.45,2.23,0,E,100714.68,101593.5
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 19:16 CDT,25,62,0.45,2.23,0,E,100714.68,101593.5
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 19:31 CDT,24.44,64,0.45,1.79,0,E,100714.68,101595.16
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 19:45 CDT,23.33,68,0,0.9,0,,100714.68,101598.47
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 20:16 CDT,21.11,76,0,0.45,0,,100748.25,101639.03
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 20:32 CDT,20.56,79,0,0.9,0,,100748.25,101640.7
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 20:45 CDT,20.56,81,0,0.45,0,,100781.8,101674.54
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 21:02 CDT,19.44,84,0,0,0,,100781.8,101677.98
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 21:16 CDT,18.89,86,0,0,0,,100815.36,101713.53
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 21:32 CDT,18.33,87,0,0,0,,100848.93,101749.13
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 21:45 CDT,18.33,89,0,0,0,,100882.48,101782.98
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 22:16 CDT,17.78,91,0,0,0,,100916.05,101818.56
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 22:32 CDT,17.78,92,0,0,0,,100916.05,101818.56
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 22:45 CDT,17.22,92,0,0,0,,100949.61,101854.17
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 23:01 CDT,17.22,93,0,0,0,,100949.61,101854.17
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 23:16 CDT,16.67,94,0,0,0,,100949.61,101855.9
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 23:30 CDT,16.67,94,0,0,0,,100983.16,101889.75
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/05/2021 23:46 CDT,16.11,94,0,0,0,,100983.16,101891.51
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 00:16 CDT,15.56,95,0,0,0,,100983.16,101893.25
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 00:32 CDT,15.56,95,0,0,0,,100983.16,101893.25
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 00:45 CDT,15.56,95,0,0,0,,100983.16,101893.25
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 01:00 CDT,15.56,95,0,0,0,,100983.16,101893.25
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 01:16 CDT,15,96,0,0,0,,100983.16,101895.03
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 01:30 CDT,15,96,0,0,0,,100983.16,101895.03
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 01:46 CDT,15,95,0,0,0,,100983.16,101895.03
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 02:15 CDT,14.44,96,0,0,0,,100949.61,101862.96
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 02:31 CDT,14.44,96,0,0,0,,100949.61,101862.96
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 02:46 CDT,14.44,96,0,0,0,,100949.61,101862.96
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 03:01 CDT,14.44,96,0,0,0,,100983.16,101896.81
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 03:15 CDT,14.44,96,0,0,0,,100983.16,101896.81
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 03:30 CDT,14.44,96,0,0.9,0,,100983.16,101896.81
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 03:46 CDT,14.44,96,0,0,0,,100983.16,101896.81
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 04:01 CDT,14.44,96,0,0,0,,100983.16,101896.81
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 04:16 CDT,14.44,97,0,0,0,,101016.73,101930.68
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 04:30 CDT,14.44,97,0,0,0,,101050.29,101964.55
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 04:46 CDT,14.44,97,0,0,0,,101050.29,101964.55
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 05:01 CDT,13.89,97,0,0.45,0,,101083.85,102000.17
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 05:16 CDT,14.44,97,0.45,1.34,0,N,101150.97,102066.14
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 05:30 CDT,14.44,97,0.45,1.34,0,N,101150.97,102066.14
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 05:46 CDT,14.44,97,0,1.34,0,,101184.53,102100
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 06:15 CDT,14.44,97,0,0,0,,101184.53,102100
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 06:31 CDT,13.89,96,0,0.45,0,,101218.09,102135.63
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 06:45 CDT,13.89,97,0,0.45,0,,101218.09,102135.63
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 07:03 CDT,14.44,97,0,0,0,,101218.09,102133.87
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 07:15 CDT,14.44,96,0,0.9,0.254,,101251.65,102167.73
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 07:31 CDT,15,96,0,1.34,0.254,,101318.77,102233.67
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 07:45 CDT,15.56,96,0.45,1.34,0.254,NW,101318.77,102231.88
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 08:01 CDT,16.67,95,0,0.9,0.254,,101318.77,102228.37
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 08:15 CDT,17.22,94,1.34,2.68,0.254,NE,101352.33,102260.5
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 08:31 CDT,17.78,92,0.9,2.23,0.254,NE,101352.33,102258.74
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 08:45 CDT,18.33,91,0.45,2.23,0.254,E,101318.77,102223.16
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 09:01 CDT,18.89,88,0.45,1.79,0.254,E,101318.77,102221.42
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 09:15 CDT,20,86,0.45,1.79,0.254,SE,101318.77,102217.99
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 09:31 CDT,20.56,84,0.45,1.34,0.254,ESE,101318.77,102216.27
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 09:45 CDT,20.56,82,0.45,1.34,0.254,S,101318.77,102216.27
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 09:47 CDT,21.11,82,0.9,1.79,0.254,ENE,101318.77,102214.58
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 10:02 CDT,21.67,81,0.45,1.79,0.254,SE,101285.21,102179.02
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 10:15 CDT,22.22,78,0,1.34,0.254,,101285.21,102177.35
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 10:30 CDT,22.22,79,0.45,1.79,0.254,S,101285.21,102177.35
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 10:45 CDT,22.78,74,0.45,1.79,0.254,E,101285.21,102175.66
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 11:01 CDT,22.78,73,0.9,2.68,0.254,ENE,101285.21,102175.66
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 11:15 CDT,23.33,74,0.45,2.23,0.254,NE,101285.21,102174
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 11:31 CDT,23.33,75,0.45,2.23,0.254,NNW,101285.21,102173.99
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 11:46 CDT,23.89,72,0.45,4.02,0.254,NE,101285.21,102172.31
F2569,Brazos_2020_18,30.4733,-96.4792,75.8952,5/30/21,i,2021,05/06/2021 12:00 CDT,23.89,72,0,3.13,0.254,,101285.21,102172.31
