station.id,site,latitude,longitude,elevation.m,sampling.date,visit.type,sampling.year,date.time,air.temp,relative.humidty,wind.speed,wind.gust,incremental.precip,wind.cardinaldirection,atm.pressure,sea.level.pressure
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 05:55 CDT,23,88.54,0,,,N,100928.39,101244.58
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 06:00 CDT,23,88.54,0,,,N,100928.39,101244.58
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 06:05 CDT,22,94.07,0,,,N,100928.39,101245.65
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 06:10 CDT,23,88.54,1.54,,,SSE,100928.39,101244.58
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 06:15 CDT,23,88.54,1.54,,,SSE,100928.39,101244.58
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 06:20 CDT,23,88.54,1.54,,,SSE,100928.39,101244.58
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 06:25 CDT,23,88.54,0,,,N,100928.39,101244.58
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 06:30 CDT,23,88.54,0,,,N,100928.39,101244.58
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 06:35 CDT,22,94.07,0,,,N,100928.39,101245.65
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 06:40 CDT,22,94.07,0,,,N,100928.39,101245.65
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 06:45 CDT,22,94.07,1.54,,,S,100928.39,101245.65
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 06:50 CDT,22,94.07,2.06,,,S,100928.39,101245.65
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 06:53 CDT,22.8,90.17,2.57,,4.572,S,100894.64,101210.93
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 06:55 CDT,23,94.12,2.57,,,S,100894.64,101210.72
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 07:00 CDT,23,94.12,2.06,,,S,100894.64,101210.72
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 07:05 CDT,23,94.12,1.54,,,S,100894.64,101210.72
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 07:10 CDT,23,94.12,2.06,,,S,100894.64,101210.72
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 07:15 CDT,23,94.12,1.54,,,S,100894.64,101210.72
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 07:20 CDT,23,94.12,1.54,,,S,100894.64,101210.72
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 07:25 CDT,24,94.16,2.06,,,S,100894.64,101209.65
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 07:30 CDT,24,94.16,1.54,,,SSE,100894.64,101209.65
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 07:35 CDT,24,94.16,1.54,,,SSE,100894.64,101209.65
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 07:40 CDT,24,94.16,1.54,,,SSE,100894.64,101209.65
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 07:45 CDT,24,94.16,2.06,,,SSE,100894.64,101209.65
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 07:50 CDT,24,94.16,2.06,,,SSE,100894.64,101209.65
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 07:53 CDT,24.4,90.83,2.06,,,SSE,100894.64,101209.23
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 07:55 CDT,24,94.16,2.06,,,SSE,100894.64,101209.65
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 08:00 CDT,24,94.16,2.57,,,SSE,100894.64,101209.65
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 08:05 CDT,25,88.7,2.06,,,S,100894.64,101208.59
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 08:10 CDT,25,88.7,2.57,,,S,100894.64,101208.59
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 08:15 CDT,25,88.7,3.09,,,S,100894.64,101208.59
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 08:20 CDT,25,88.7,3.6,,,SSE,100894.64,101208.59
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 08:25 CDT,26,83.6,3.6,,,SSE,100894.64,101207.54
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 08:30 CDT,26,83.6,3.09,,,S,100894.64,101207.54
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 08:35 CDT,26,83.6,3.6,,,S,100894.64,101207.54
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 08:40 CDT,26,83.6,3.6,,,S,100894.64,101207.54
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 08:45 CDT,26,83.6,4.12,,,S,100894.64,101207.54
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 08:50 CDT,26,83.6,4.12,,,S,100894.64,101207.54
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 08:53 CDT,26.1,82.11,2.57,,,S,100894.64,101207.44
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 08:55 CDT,26,83.6,2.06,,,S,100894.64,101207.54
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 09:00 CDT,26,83.6,3.6,,,S,100928.39,101241.4
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 09:05 CDT,26,83.6,2.57,,,SSW,100928.39,101241.4
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 09:10 CDT,26,83.6,2.06,,,SSW,100928.39,101241.4
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 09:15 CDT,26,83.6,1.54,,,S,100928.39,101241.4
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 09:20 CDT,27,78.82,2.06,,,S,100928.39,101240.35
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 09:25 CDT,27,78.82,3.09,,,SSW,100928.39,101240.35
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 09:30 CDT,26,83.6,3.09,,,SSW,100928.39,101241.4
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 09:34 CDT,26.1,82.11,2.57,,,SSW,100928.39,101241.29
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 09:35 CDT,26,83.6,3.09,,,SSW,100962.15,101275.26
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 09:40 CDT,26,83.6,3.09,,,WSW,100962.15,101275.26
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 09:45 CDT,27,78.82,3.09,,,SW,100962.15,101274.22
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 09:50 CDT,27,78.82,3.09,,,SW,100962.15,101274.22
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 09:53 CDT,26.7,79.26,2.57,,,SW,100962.15,101274.53
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 09:55 CDT,27,78.82,1.54,,,SW,100962.15,101274.22
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 10:00 CDT,26,83.6,4.12,,,SW,100962.15,101275.26
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 10:05 CDT,26,83.6,2.57,,,SSW,100962.15,101275.26
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 10:10 CDT,27,78.82,2.57,,,SW,100962.15,101274.22
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 10:15 CDT,27,83.71,2.06,,,SW,100962.15,101274.21
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 10:20 CDT,27,83.71,1.54,,,SSW,100962.15,101274.21
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 10:25 CDT,27,78.82,3.09,,,SW,100962.15,101274.22
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 10:30 CDT,27,78.82,3.6,,,SW,100962.15,101274.22
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 10:35 CDT,28,74.36,3.6,,,SW,100962.15,101273.18
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 10:40 CDT,28,74.36,2.06,,,SW,100962.15,101273.18
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 10:45 CDT,28,74.36,4.63,,,SW,100928.39,101239.31
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 10:50 CDT,28,74.36,4.12,,,SW,100928.39,101239.31
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 10:53 CDT,28.3,72.19,3.6,,,SW,100928.39,101239.01
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 10:55 CDT,28,74.36,3.09,,,WSW,100928.39,101239.31
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 11:00 CDT,29,70.17,3.6,,,SW,100894.64,101204.43
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 11:05 CDT,29,70.17,4.12,,,SW,100894.64,101204.43
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 11:10 CDT,29,70.17,4.63,,,SW,100894.64,101204.43
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 11:15 CDT,29,70.17,4.63,,,SSW,100894.64,101204.43
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 11:20 CDT,29,70.17,4.63,,,SW,100928.39,101238.28
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 11:25 CDT,29,70.17,4.12,,,SSW,100894.64,101204.43
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 11:30 CDT,29,70.17,4.12,,,SW,100894.64,101204.43
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 11:35 CDT,30,66.25,3.09,,,SSW,100894.64,101203.41
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 11:40 CDT,30,66.25,3.6,,,SSW,100894.64,101203.41
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 11:45 CDT,29,66.04,5.14,,,SSW,100894.64,101204.43
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 11:50 CDT,30,66.25,4.12,,,SSW,100894.64,101203.41
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 11:53 CDT,30,65.45,4.12,8.23,,SW,100894.64,101203.41
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 11:55 CDT,30,66.25,4.12,,,SSW,100894.64,101203.41
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 12:00 CDT,29,70.17,4.12,,,SSW,100860.88,101170.57
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 12:05 CDT,31,62.58,4.12,,,SSW,100860.88,101168.53
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 12:10 CDT,30,66.25,3.6,,,SW,100860.88,101169.54
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 12:15 CDT,30,66.25,5.66,,,SSW,100860.88,101169.54
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 12:20 CDT,30,66.25,4.63,,,WSW,100860.88,101169.54
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 12:25 CDT,31,62.58,3.6,,,SW,100860.88,101168.53
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 12:30 CDT,31,62.58,3.6,,,SSW,100827.12,101134.67
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 12:35 CDT,31,58.89,5.66,,,SW,100827.12,101134.67
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 12:40 CDT,31,58.89,3.6,,,SSW,100827.12,101134.67
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 12:45 CDT,31,58.89,3.09,,,SW,100793.37,101100.82
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 12:50 CDT,31,58.89,4.12,,,SSW,100793.37,101100.82
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 12:53 CDT,31.1,57.5,4.12,,,SSW,100827.12,101134.57
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 12:55 CDT,31,58.89,4.63,,,S,100827.12,101134.67
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 13:00 CDT,31,58.89,4.12,,,S,100793.37,101100.82
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 13:05 CDT,31,58.89,4.12,,,SSW,100793.37,101100.82
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 13:10 CDT,32,55.65,4.63,,,SSW,100793.37,101099.81
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 13:15 CDT,32,55.65,3.6,,,SSW,100759.61,101065.94
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 13:20 CDT,31,58.89,3.6,,,SSW,100759.61,101066.95
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 13:25 CDT,31,58.89,3.6,,,SSW,100759.61,101066.95
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 13:30 CDT,30,62.35,3.09,,,WSW,100759.61,101067.97
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 13:35 CDT,30,58.66,4.63,,,SW,100759.61,101067.97
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 13:40 CDT,30,62.35,2.06,,,SW,100759.61,101067.97
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 13:45 CDT,31,58.89,1.54,,,SW,100725.86,101033.1
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 13:50 CDT,30,62.35,3.09,,,WSW,100725.86,101034.11
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 13:53 CDT,30,61.22,0,,,N,100725.86,101034.11
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 13:55 CDT,30,62.35,1.54,,,S,100725.86,101034.11
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 14:00 CDT,29,66.04,2.57,,,N,100692.1,101001.27
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 14:05 CDT,30,62.35,3.09,,,N,100725.86,101034.11
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 14:10 CDT,30,66.25,3.6,,,NNE,100725.86,101034.11
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 14:15 CDT,28,74.36,4.63,,,NNE,100725.86,101036.16
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 14:20 CDT,29,70.17,5.66,,,NNE,100692.1,101001.27
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 14:25 CDT,28,74.36,7.2,,,NE,100658.35,100968.44
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 14:30 CDT,27,78.82,7.72,,,NNE,100658.35,100969.48
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 14:35 CDT,26,78.68,4.63,,,E,100692.1,101004.38
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 14:40 CDT,27,74.19,6.17,,,ESE,100658.35,100969.48
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 14:44 CDT,26.1,74.03,5.66,8.23,,ENE,100692.1,101004.27
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 14:45 CDT,26,74.02,6.69,,,ENE,100692.1,101004.38
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 14:50 CDT,26,74.02,5.66,,,ENE,100692.1,101004.38
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 14:53 CDT,25,79.02,6.69,,,ENE,100692.1,101005.43
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 14:55 CDT,25,78.54,8.23,,,ENE,100692.1,101005.43
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 15:00 CDT,25,78.54,8.23,,,NE,100725.86,101039.29
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 15:05 CDT,23,88.54,12.35,18.01,,ENE,100658.35,100973.69
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 15:06 CDT,22.8,87.44,9.77,18.52,,ENE,100658.35,100973.9
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 15:10 CDT,23,88.54,6.69,,,N,100658.35,100973.69
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 15:15 CDT,23,88.54,9.26,,,NNE,100793.37,101109.13
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 15:17 CDT,22.8,90.17,7.72,11.83,,NNE,100793.37,101109.35
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 15:20 CDT,23,88.54,6.17,,,N,100827.12,101142.99
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 15:25 CDT,22,94.07,10.29,,,N,100894.64,101211.79
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 15:28 CDT,22.2,90.68,8.75,12.86,,NNE,100894.64,101211.58
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 15:30 CDT,22,94.07,9.77,,,NE,100860.88,101177.93
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 15:35 CDT,22,88.46,11.83,,,ENE,100860.88,101177.93
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 15:37 CDT,21.7,90.09,10.29,15.43,,NE,100894.64,101212.12
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 15:40 CDT,22,88.46,9.26,11.83,,NE,100928.39,101245.65
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 15:45 CDT,22,88.46,11.83,16.46,,ENE,101029.65,101347.23
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 15:50 CDT,21,94.03,11.32,,,E,100995.9,101314.45
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 15:53 CDT,21.1,93.45,9.26,19.03,,E,100995.9,101314.35
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 15:55 CDT,21,88.37,9.26,11.83,,E,100962.15,101280.6
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 16:00 CDT,21,88.37,10.29,,,E,100928.39,101246.73
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 16:05 CDT,21,88.37,8.23,,,E,100995.9,101314.46
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 16:10 CDT,21,88.37,8.23,,,ESE,100962.15,101280.6
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 16:15 CDT,21,88.37,7.2,,,E,100928.39,101246.73
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 16:20 CDT,21,88.37,6.17,,,E,100894.64,101212.88
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 16:25 CDT,21,88.37,7.2,,,E,100928.39,101246.73
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 16:35 CDT,21,88.37,8.23,,,ESE,100928.39,101246.73
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 16:40 CDT,21,88.37,8.23,,,ESE,100928.39,101246.73
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 16:45 CDT,21,88.37,6.69,,,ESE,100928.39,101246.73
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 16:50 CDT,21,88.37,7.2,,,ESE,100894.64,101212.88
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 16:53 CDT,21.1,90.04,6.69,,,ESE,100928.39,101246.62
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 16:55 CDT,21,88.37,5.66,,,E,100928.39,101246.73
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 17:00 CDT,21,88.37,6.17,,,ESE,100962.15,101280.6
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 17:05 CDT,21,88.37,5.66,,,ESE,100962.15,101280.6
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 17:10 CDT,21,88.37,5.14,,,ESE,100995.9,101314.46
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 17:13 CDT,21.1,90.04,4.63,,,ESE,100995.9,101314.35
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 17:15 CDT,21,88.37,5.66,,,ESE,100995.9,101314.46
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 17:16 CDT,21.1,90.04,5.14,,,ESE,100995.9,101314.35
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 17:20 CDT,21,88.37,3.6,,,E,100995.9,101314.46
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 17:25 CDT,21,88.37,4.12,,,ESE,101029.65,101348.31
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 17:30 CDT,21,88.37,3.6,,,SE,101063.41,101382.18
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 17:35 CDT,21,88.37,0,,,N,101097.17,101416.05
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 17:40 CDT,21,94.03,1.54,,,WNW,101130.93,101449.91
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 17:50 CDT,21,88.37,2.06,,,NW,101164.68,101483.77
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 17:53 CDT,21.1,90.04,0,,,N,101164.68,101483.66
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 17:55 CDT,21,88.37,3.09,,,NNE,101164.68,101483.77
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 18:00 CDT,22,88.46,4.63,,,ENE,101130.93,101448.83
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 18:05 CDT,21,88.37,5.66,,,E,101063.41,101382.18
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 18:10 CDT,21,88.37,5.66,,,E,101063.41,101382.18
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 18:12 CDT,21.1,90.04,5.66,,,E,101097.17,101415.94
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 18:15 CDT,21,88.37,6.17,,,E,101097.17,101416.05
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 18:20 CDT,21,88.37,6.17,,,ESE,101063.41,101382.18
KIAH,Harris_2020_03,29.9844,-95.36075,27.1272,6/1/21,i,2021,05/17/2021 18:25 CDT,21,88.37,6.17,,,ESE,101029.65,101348.31
