"property","sampling.year","sampling.date","visit.type","date","mean.temp","sd.temp","max.temp","min.temp","daily.precip"
"Harris_2020_03",2020,"6/21/20","i","2020-05-19",28.260113960114,4.24900116628835,34.0307692307692,22.0153846153846,0
"Harris_2020_03",2020,"6/21/20","i","2020-05-20",28.2004772079772,3.9181813626309,34.2222222222222,22.5,0
"Harris_2020_03",2020,"6/21/20","i","2020-05-21",28.0060023310023,2.5000563211729,32.2923076923077,24,0
"Harris_2020_03",2020,"6/21/20","i","2020-05-22",28.4097489316239,3.30099830462881,33.0615384615385,23.7923076923077,0
"Harris_2020_03",2020,"6/21/20","i","2020-05-23",28.817094017094,2.20466636768346,32.7333333333333,26.1615384615385,0
"Harris_2020_03",2020,"6/21/20","i","2020-05-24",25.4335901598402,3.4271837824027,30.4,19.2615384615385,0
"Harris_2020_03",2020,"6/21/20","i","2020-05-25",23.8620146520147,3.27096934064653,28.3307692307692,19.0307692307692,41.402
"Harris_2020_03",2020,"6/21/20","i","2020-05-26",24.8511904761905,3.63162382783448,30.8538461538462,20.6615384615385,11.176
"Harris_2020_03",2020,"6/21/20","i","2020-05-27",23.0268650793651,4.56791969072103,31.3615384615385,18.9333333333333,0
"Harris_2020_03",2020,"6/21/20","i","2020-05-28",24.2074719551282,4.30880442817977,30.9769230769231,18.0230769230769,16.002
"Harris_2020_03",2020,"6/21/20","i","2020-05-29",26.1416666666667,3.56370731990338,31.2846153846154,20.9692307692308,0
"Harris_2020_03",2020,"6/21/20","i","2020-05-30",26.1544871794872,3.35872961995718,30.8461538461538,21.0846153846154,0
"Harris_2020_03",2020,"6/21/20","i","2020-05-31",25.326282051282,2.29588497405273,29.8923076923077,22.9846153846154,0
"Harris_2020_03",2020,"6/21/20","i","2020-06-01",25.5432959401709,2.12279629575092,28.9923076923077,23.1083333333333,2.794
"Harris_2020_03",2020,"6/21/20","i","2020-06-02",27.3214743589744,3.79749621599615,32.6769230769231,22.7076923076923,0
"Harris_2020_03",2020,"6/21/20","i","2020-06-03",26.2176457570208,3.02724934757101,31.97,22.8933333333333,0
"Harris_2020_03",2020,"6/21/20","i","2020-06-04",27.651510989011,3.64514355153054,33.8,22.7538461538462,25.908
"Harris_2020_03",2020,"6/21/20","i","2020-06-05",28.0782051282051,3.77604439551575,33.3769230769231,22.9846153846154,2.54
"Harris_2020_03",2020,"6/21/20","i","2020-06-06",29.1157051282051,4.02827125178221,34.8153846153846,23.9923076923077,0
"Harris_2020_03",2020,"6/21/20","i","2020-06-07",29.3912820512821,3.62470264860421,34.0307692307692,23.9923076923077,0.508
"Harris_2020_03",2020,"6/21/20","i","2020-06-08",30.3474091880342,3.08494802212311,34.6923076923077,26.2384615384615,0
"Harris_2020_03",2020,"6/21/20","i","2020-06-09",30.614217032967,3.08331179414405,35.8923076923077,26.9769230769231,0
"Harris_2020_03",2020,"6/21/20","i","2020-06-10",28.6261446886447,3.3211563085466,33.8384615384615,22.3230769230769,2.286
"Harris_2020_03",2020,"6/21/20","i","2020-06-11",26.6147435897436,4.99383665239086,32.9076923076923,18.9923076923077,0
"Harris_2020_03",2020,"6/21/20","i","2020-06-12",26.4749465811966,4.5176232421539,32.4,19.2615384615385,0
"Harris_2020_03",2020,"6/21/20","i","2020-06-13",27.4576923076923,4.51064715325734,33.0230769230769,20.9692307692308,0
"Harris_2020_03",2020,"6/21/20","i","2020-06-14",27.3458333333333,4.53670193153278,33.4076923076923,21.0076923076923,0
"Harris_2020_03",2020,"6/21/20","i","2020-06-15",27.9583333333333,3.60465348029112,32.7153846153846,23.1,0
"Harris_2020_03",2020,"6/21/20","i","2020-06-16",28.2394337606838,4.42491758057528,33.9923076923077,22.0153846153846,0
"Harris_2020_03",2020,"6/21/20","i","2020-06-17",28.1692307692308,4.16074615817224,33.2923076923077,21.0538461538462,0
"Harris_2020_03",2020,"6/21/20","i","2020-06-18",27.7487179487179,4.26545988314859,33.9538461538462,21.0846153846154,0
"Harris_2020_03",2020,"6/21/20","i","2020-06-19",26.9272435897436,3.05831915845137,31.4307692307692,22.0153846153846,0
"Harris_2020_03",2020,"6/21/20","i","2020-06-20",27.0507234432234,2.59484917240613,31.6615384615385,23.5142857142857,0
"Harris_2020_03",2020,"6/21/20","i","2020-06-21",28.1445843508344,2.85484889093002,33.4076923076923,23.6076923076923,3.302
"Harris_2020_03",2020,"6/21/20","i","2020-06-22",24.8427590811966,1.94500210532657,27.52,21.7461538461538,0
"Harris_2020_03",2020,"6/21/20","i","2020-06-23",26.8333333333333,3.74844151933271,31.7846153846154,21.3615384615385,30.988
"Harris_2020_03",2020,"6/21/20","i","2020-06-24",25.831771978022,2.43363457232211,30.3076923076923,22.9714285714286,10.668
"Harris_2020_03",2020,"6/21/20","i","2020-06-25",25.5006746031746,2.12641258288081,30.1230769230769,22.9846153846154,28.448
"Harris_2020_03",2020,"6/21/20","i","2020-06-26",27.583195970696,1.63566529028029,30,24.7692307692308,9.906
"Harris_2020_03",2020,"6/21/20","i","2020-06-27",29.0438186813187,2.08925709343783,32.0538461538462,26.6692307692308,0
"Harris_2020_03",2020,"6/21/20","i","2020-06-28",29.4421092796093,2.07529484357731,32.4,26.9769230769231,0
"Harris_2020_03",2020,"6/21/20","i","2020-06-29",29.7983058608059,1.70256029514021,32.4,27.9846153846154,0
"Harris_2020_03",2020,"6/21/20","i","2020-06-30",30.2887820512821,2.17583730225151,33.6846153846154,27.9846153846154,0
"Harris_2020_03",2020,"6/21/20","i","2020-07-01",30.4129578754579,2.46908926907037,34.4923076923077,27.9846153846154,0
"Harris_2020_03",2020,"6/21/20","i","2020-07-02",31.0607104700855,2.98331296310934,35.9692307692308,27.9846153846154,0
"Harris_2020_03",2020,"6/21/20","i","2020-07-03",29.4274305555556,3.71417148966144,35.9692307692308,23.5615384615385,0
"Harris_2020_03",2020,"6/21/20","i","2020-07-04",29.2606684981685,4.73351039522132,35.9692307692308,22.9846153846154,0
"Harris_2020_03",2020,"6/21/20","i","2020-07-05",30.0228021978022,2.81504972304528,34.6153846153846,26.0142857142857,0
"Harris_2020_03",2020,"6/21/20","i","2020-07-06",29.709913003663,1.58208489494613,32.3692307692308,27.9846153846154,0
"Harris_2020_03",2020,"6/21/20","i","2020-07-07",29.2913347069597,2.27807601860791,33.4916666666667,27.0153846153846,0
"Harris_2020_03",2020,"6/21/20","i","2020-07-08",30.8616036741037,2.83394366639316,35.1538461538462,27.9846153846154,14.224
"Harris_2020_03",2020,"6/21/20","i","2020-07-09",31.0994047619048,3.07075961044821,36.0076923076923,27.9714285714286,0
"Harris_2020_03",2020,"6/21/20","i","2020-07-10",31.0929716117216,3.53188631619195,36.9384615384615,26.5923076923077,0
"Harris_2020_03",2020,"6/21/20","i","2020-07-11",31.6560897435897,3.52539282089734,37.1692307692308,27.0153846153846,0
"Harris_2020_03",2020,"6/21/20","i","2020-07-12",30.9193452380952,3.32344717636021,36.0076923076923,26.9769230769231,0
"Harris_2020_03",2020,"6/21/20","i","2020-07-13",31.7005494505494,3.76817499933863,37.8307692307692,27.0285714285714,0
"Harris_2020_03",2020,"6/21/20","i","2020-07-14",31.0675366300366,3.48830156293464,36.8230769230769,27.0285714285714,0
"Harris_2020_03",2020,"6/21/20","i","2020-07-15",31.1830128205128,3.39281613611832,36.9,27.7076923076923,0
"Harris_2020_03",2020,"6/21/20","i","2020-07-16",31.2135683760684,3.61947802133651,37.1384615384615,26.9769230769231,0
"Harris_2020_03",2020,"6/21/20","i","2020-07-17",28.9629937423687,2.2941496450068,32.4461538461538,25.9692307692308,0
"Harris_2020_03",2020,"6/21/20","i","2020-07-18",28.6076465201465,3.21130791747482,33.7153846153846,24.1285714285714,1.524
"Harris_2020_03",2020,"6/21/20","i","2020-07-19",28.6875915750916,3.43595390401621,34.1846153846154,24.5692307692308,2.54
"Harris_2020_03",2020,"6/21/20","i","2020-07-20",27.3470438415751,2.50076536300598,31.9769230769231,25,0.762
"Harris_2020_03",2020,"6/21/20","i","2020-07-21",26.336956043956,2.80118165295383,31.3923076923077,24.0307692307692,4.318
"Harris_2020_03",2020,"7/17/20","p","2020-04-22",27.0215384615385,0.267378241935194,27.4769230769231,26.7769230769231,0
"Harris_2020_03",2020,"7/17/20","p","2020-04-23",26.3704441391941,3.13042525491997,30.9692307692308,18.9461538461538,0
"Harris_2020_03",2020,"7/17/20","p","2020-04-24",24.2090888278388,6.16172835966316,32.9846153846154,15.8153846153846,0
"Harris_2020_03",2020,"7/17/20","p","2020-04-25",21.6712103174603,2.2541907856148,26.2846153846154,18.2923076923077,2.794
"Harris_2020_03",2020,"7/17/20","p","2020-04-26",21.9477564102564,5.076306833567,29.1846153846154,13.6,0
"Harris_2020_03",2020,"7/17/20","p","2020-04-27",22.2642857142857,5.00176935348823,28.8384615384615,14.8461538461538,0
"Harris_2020_03",2020,"7/17/20","p","2020-04-28",25.5758608058608,1.64289930888388,27.9846153846154,23.1,0
"Harris_2020_03",2020,"7/17/20","p","2020-04-29",22.7082356532357,3.85059976832257,27.9076923076923,16.9571428571429,22.098
"Harris_2020_03",2020,"7/17/20","p","2020-04-30",21.4012820512821,5.0329511937721,28.1,13.7615384615385,1.27
"Harris_2020_03",2020,"7/17/20","p","2020-05-01",22.6179487179487,4.66899338030357,29.0307692307692,15.2307692307692,0
"Harris_2020_03",2020,"7/17/20","p","2020-05-02",24.7283424908425,4.17438026661051,30.8153846153846,18.1692307692308,0
"Harris_2020_03",2020,"7/17/20","p","2020-05-03",26.1169871794872,3.2262773194097,31.6692307692308,22.9846153846154,0
"Harris_2020_03",2020,"7/17/20","p","2020-05-04",26.5156364468864,3.61626236619843,32.2461538461538,22.2857142857143,0
"Harris_2020_03",2020,"7/17/20","p","2020-05-05",27.4263125763126,2.98880488850556,32.8307692307692,24.1666666666667,0
"Harris_2020_03",2020,"7/17/20","p","2020-05-06",23.4806204212454,3.80000252412801,29.0307692307692,18.0615384615385,6.35
"Harris_2020_03",2020,"7/17/20","p","2020-05-07",23.2584401709402,4.68038093993263,28.9923076923077,16.0846153846154,0
"Harris_2020_03",2020,"7/17/20","p","2020-05-08",25.612065018315,3.17073887084517,31.8692307692308,20.7692307692308,0
"Harris_2020_03",2020,"7/17/20","p","2020-05-09",19.4684981684982,1.77234100488313,22.4769230769231,16.9769230769231,0
"Harris_2020_03",2020,"7/17/20","p","2020-05-10",20.4612179487179,4.83099954671479,27.5230769230769,13.4846153846154,0
"Harris_2020_03",2020,"7/17/20","p","2020-05-11",22.0365384615385,4.51042827353483,28.0615384615385,14.3846153846154,0
"Harris_2020_03",2020,"7/17/20","p","2020-05-12",24.0049485236985,2.89313556221218,28.1769230769231,19.2615384615385,0
"Harris_2020_03",2020,"7/17/20","p","2020-05-13",25.1773237179487,2.37589031310601,29.1538461538462,22.1384615384615,0
"Harris_2020_03",2020,"7/17/20","p","2020-05-14",26.0735347985348,2.79820457194542,30.6230769230769,22.0923076923077,0.508
"Harris_2020_03",2020,"7/17/20","p","2020-05-15",24.3653708791209,2.8820561193644,31.2307692307692,21.8230769230769,0.508
"Harris_2020_03",2020,"7/17/20","p","2020-05-16",23.1662469474969,2.27758639912974,26.9769230769231,20,10.668
"Harris_2020_03",2020,"7/17/20","p","2020-05-17",24.1477793040293,3.88256806656528,30.9692307692308,19.7692307692308,0.762
"Harris_2020_03",2020,"7/17/20","p","2020-05-18",26.4634348290598,5.56181285529661,33.9923076923077,18.9923076923077,0.254
"Harris_2020_03",2020,"7/17/20","p","2020-05-19",28.260113960114,4.24900116628835,34.0307692307692,22.0153846153846,0
"Harris_2020_03",2020,"7/17/20","p","2020-05-20",28.2004772079772,3.9181813626309,34.2222222222222,22.5,0
"Harris_2020_03",2020,"7/17/20","p","2020-05-21",28.0060023310023,2.5000563211729,32.2923076923077,24,0
"Harris_2020_03",2020,"7/17/20","p","2020-05-22",28.4097489316239,3.30099830462881,33.0615384615385,23.7923076923077,0
"Harris_2020_03",2020,"7/17/20","p","2020-05-23",28.817094017094,2.20466636768346,32.7333333333333,26.1615384615385,0
"Harris_2020_03",2020,"7/17/20","p","2020-05-24",25.4335901598402,3.4271837824027,30.4,19.2615384615385,0
"Harris_2020_03",2020,"7/17/20","p","2020-05-25",23.8620146520147,3.27096934064653,28.3307692307692,19.0307692307692,41.402
"Harris_2020_03",2020,"7/17/20","p","2020-05-26",24.8511904761905,3.63162382783448,30.8538461538462,20.6615384615385,11.176
"Harris_2020_03",2020,"7/17/20","p","2020-05-27",23.0268650793651,4.56791969072103,31.3615384615385,18.9333333333333,0
"Harris_2020_03",2020,"7/17/20","p","2020-05-28",24.2074719551282,4.30880442817977,30.9769230769231,18.0230769230769,16.002
"Harris_2020_03",2020,"7/17/20","p","2020-05-29",26.1416666666667,3.56370731990338,31.2846153846154,20.9692307692308,0
"Harris_2020_03",2020,"7/17/20","p","2020-05-30",26.1544871794872,3.35872961995718,30.8461538461538,21.0846153846154,0
"Harris_2020_03",2020,"7/17/20","p","2020-05-31",25.326282051282,2.29588497405273,29.8923076923077,22.9846153846154,0
"Harris_2020_03",2020,"7/17/20","p","2020-06-01",25.5432959401709,2.12279629575092,28.9923076923077,23.1083333333333,2.794
"Harris_2020_03",2020,"7/17/20","p","2020-06-02",27.3214743589744,3.79749621599615,32.6769230769231,22.7076923076923,0
"Harris_2020_03",2020,"7/17/20","p","2020-06-03",26.2176457570208,3.02724934757101,31.97,22.8933333333333,0
"Harris_2020_03",2020,"7/17/20","p","2020-06-04",27.651510989011,3.64514355153054,33.8,22.7538461538462,25.908
"Harris_2020_03",2020,"7/17/20","p","2020-06-05",28.0782051282051,3.77604439551575,33.3769230769231,22.9846153846154,2.54
"Harris_2020_03",2020,"7/17/20","p","2020-06-06",29.1157051282051,4.02827125178221,34.8153846153846,23.9923076923077,0
"Harris_2020_03",2020,"7/17/20","p","2020-06-07",29.3912820512821,3.62470264860421,34.0307692307692,23.9923076923077,0.508
"Harris_2020_03",2020,"7/17/20","p","2020-06-08",30.3474091880342,3.08494802212311,34.6923076923077,26.2384615384615,0
"Harris_2020_03",2020,"7/17/20","p","2020-06-09",30.614217032967,3.08331179414405,35.8923076923077,26.9769230769231,0
"Harris_2020_03",2020,"7/17/20","p","2020-06-10",28.6261446886447,3.3211563085466,33.8384615384615,22.3230769230769,2.286
"Harris_2020_03",2020,"7/17/20","p","2020-06-11",26.6147435897436,4.99383665239086,32.9076923076923,18.9923076923077,0
"Harris_2020_03",2020,"7/17/20","p","2020-06-12",26.4749465811966,4.5176232421539,32.4,19.2615384615385,0
"Harris_2020_03",2020,"7/17/20","p","2020-06-13",27.4576923076923,4.51064715325734,33.0230769230769,20.9692307692308,0
"Harris_2020_03",2020,"7/17/20","p","2020-06-14",27.3458333333333,4.53670193153278,33.4076923076923,21.0076923076923,0
"Harris_2020_03",2020,"7/17/20","p","2020-06-15",27.9583333333333,3.60465348029112,32.7153846153846,23.1,0
"Harris_2020_03",2020,"7/17/20","p","2020-06-16",28.2394337606838,4.42491758057528,33.9923076923077,22.0153846153846,0
"Harris_2020_03",2020,"7/17/20","p","2020-06-17",28.1692307692308,4.16074615817224,33.2923076923077,21.0538461538462,0
"Harris_2020_03",2020,"7/17/20","p","2020-06-18",27.7487179487179,4.26545988314859,33.9538461538462,21.0846153846154,0
"Harris_2020_03",2020,"7/17/20","p","2020-06-19",26.9272435897436,3.05831915845137,31.4307692307692,22.0153846153846,0
"Harris_2020_03",2020,"7/17/20","p","2020-06-20",27.0507234432234,2.59484917240613,31.6615384615385,23.5142857142857,0
"Harris_2020_03",2020,"7/17/20","p","2020-06-21",28.1445843508344,2.85484889093002,33.4076923076923,23.6076923076923,3.302
"Harris_2020_03",2020,"7/17/20","p","2020-06-22",24.8427590811966,1.94500210532657,27.52,21.7461538461538,0
"Harris_2020_03",2020,"7/17/20","p","2020-06-23",26.8333333333333,3.74844151933271,31.7846153846154,21.3615384615385,30.988
"Harris_2020_03",2020,"7/17/20","p","2020-06-24",25.831771978022,2.43363457232211,30.3076923076923,22.9714285714286,10.668
"Harris_2020_03",2020,"7/17/20","p","2020-06-25",25.5006746031746,2.12641258288081,30.1230769230769,22.9846153846154,28.448
"Harris_2020_03",2020,"7/17/20","p","2020-06-26",27.583195970696,1.63566529028029,30,24.7692307692308,9.906
"Harris_2020_03",2020,"7/17/20","p","2020-06-27",29.0438186813187,2.08925709343783,32.0538461538462,26.6692307692308,0
"Harris_2020_03",2020,"7/17/20","p","2020-06-28",29.4421092796093,2.07529484357731,32.4,26.9769230769231,0
"Harris_2020_03",2020,"7/17/20","p","2020-06-29",29.7983058608059,1.70256029514021,32.4,27.9846153846154,0
"Harris_2020_03",2020,"7/17/20","p","2020-06-30",30.2887820512821,2.17583730225151,33.6846153846154,27.9846153846154,0
"Harris_2020_03",2020,"7/17/20","p","2020-07-01",30.4129578754579,2.46908926907037,34.4923076923077,27.9846153846154,0
"Harris_2020_03",2020,"7/17/20","p","2020-07-02",31.0607104700855,2.98331296310934,35.9692307692308,27.9846153846154,0
"Harris_2020_03",2020,"7/17/20","p","2020-07-03",29.4274305555556,3.71417148966144,35.9692307692308,23.5615384615385,0
"Harris_2020_03",2020,"7/17/20","p","2020-07-04",29.2606684981685,4.73351039522132,35.9692307692308,22.9846153846154,0
"Harris_2020_03",2020,"7/17/20","p","2020-07-05",30.0228021978022,2.81504972304528,34.6153846153846,26.0142857142857,0
"Harris_2020_03",2020,"7/17/20","p","2020-07-06",29.709913003663,1.58208489494613,32.3692307692308,27.9846153846154,0
"Harris_2020_03",2020,"7/17/20","p","2020-07-07",29.2913347069597,2.27807601860791,33.4916666666667,27.0153846153846,0
"Harris_2020_03",2020,"7/17/20","p","2020-07-08",30.8616036741037,2.83394366639316,35.1538461538462,27.9846153846154,14.224
"Harris_2020_03",2020,"7/17/20","p","2020-07-09",31.0994047619048,3.07075961044821,36.0076923076923,27.9714285714286,0
"Harris_2020_03",2020,"7/17/20","p","2020-07-10",31.0929716117216,3.53188631619195,36.9384615384615,26.5923076923077,0
"Harris_2020_03",2020,"7/17/20","p","2020-07-11",31.6560897435897,3.52539282089734,37.1692307692308,27.0153846153846,0
"Harris_2020_03",2020,"7/17/20","p","2020-07-12",30.9193452380952,3.32344717636021,36.0076923076923,26.9769230769231,0
"Harris_2020_03",2020,"7/17/20","p","2020-07-13",31.7005494505494,3.76817499933863,37.8307692307692,27.0285714285714,0
"Harris_2020_03",2020,"7/17/20","p","2020-07-14",31.0675366300366,3.48830156293464,36.8230769230769,27.0285714285714,0
"Harris_2020_03",2020,"7/17/20","p","2020-07-15",31.1830128205128,3.39281613611832,36.9,27.7076923076923,0
"Harris_2020_03",2020,"7/17/20","p","2020-07-16",31.2135683760684,3.61947802133651,37.1384615384615,26.9769230769231,0
"Harris_2020_03",2020,"7/17/20","p","2020-07-17",28.9629937423687,2.2941496450068,32.4461538461538,25.9692307692308,0
"Harris_2020_03",2020,"7/17/20","p","2020-07-18",28.6076465201465,3.21130791747482,33.7153846153846,24.1285714285714,1.524
"Harris_2020_03",2020,"7/17/20","p","2020-07-19",28.6875915750916,3.43595390401621,34.1846153846154,24.5692307692308,2.54
"Harris_2020_03",2020,"7/17/20","p","2020-07-20",27.3470438415751,2.50076536300598,31.9769230769231,25,0.762
"Harris_2020_03",2020,"7/17/20","p","2020-07-21",26.336956043956,2.80118165295383,31.3923076923077,24.0307692307692,4.318
"Harris_2020_03",2021,"6/1/21","i","2021-03-28",18.094826007326,3.92866610170847,24.0307692307692,10.2307692307692,0
"Harris_2020_03",2021,"6/1/21","i","2021-03-29",15.55,5.60916593397952,22.7923076923077,7.91538461538462,0.762
"Harris_2020_03",2021,"6/1/21","i","2021-03-30",23.0416971916972,3.78961165550404,28.0230769230769,16.4166666666667,0
"Harris_2020_03",2021,"6/1/21","i","2021-03-31",21.0380723443223,2.70851506651861,25.3846153846154,14.8,0.254
"Harris_2020_03",2021,"6/1/21","i","2021-04-01",15.3519230769231,4.54967734362034,22.0153846153846,8.06923076923077,0
"Harris_2020_03",2021,"6/1/21","i","2021-04-02",13.0961538461538,4.8858737483216,20.0769230769231,6.82307692307692,0
"Harris_2020_03",2021,"6/1/21","i","2021-04-03",13.7785256410256,3.51581525809873,18.4,8.29230769230769,0
"Harris_2020_03",2021,"6/1/21","i","2021-04-04",16.9461538461538,4.82326281292998,23.1384615384615,10.8461538461538,0
"Harris_2020_03",2021,"6/1/21","i","2021-04-05",19.192735042735,4.41392957577463,25.0461538461538,12.7615384615385,0
"Harris_2020_03",2021,"6/1/21","i","2021-04-06",23.1326465201465,2.7770320550679,27.3230769230769,17.8692307692308,0
"Harris_2020_03",2021,"6/1/21","i","2021-04-07",24.2704513888889,2.2707261945727,27.3692307692308,19.3307692307692,0
"Harris_2020_03",2021,"6/1/21","i","2021-04-08",22.385177045177,5.81709860404072,30.8923076923077,13.8769230769231,0.762
"Harris_2020_03",2021,"6/1/21","i","2021-04-09",24.9011904761905,2.09617403547079,28.3,22.0285714285714,0
"Harris_2020_03",2021,"6/1/21","i","2021-04-10",23.6573031135531,3.40120912703222,29.1076923076923,17.9384615384615,0
"Harris_2020_03",2021,"6/1/21","i","2021-04-11",20.8221153846154,6.79370360007032,30.6615384615385,11.7461538461538,0
"Harris_2020_03",2021,"6/1/21","i","2021-04-12",21.8696928071928,5.41638861748379,29.1076923076923,13.2538461538462,0
"Harris_2020_03",2021,"6/1/21","i","2021-04-13",23.840376984127,2.59980345507106,28.8384615384615,20.9692307692308,0
"Harris_2020_03",2021,"6/1/21","i","2021-04-14",22.3368445443445,1.30775008308866,25.7,20,1.524
"Harris_2020_03",2021,"6/1/21","i","2021-04-15",19.8503105921856,1.50941907112161,22.0153846153846,17.32,1.778
"Harris_2020_03",2021,"6/1/21","i","2021-04-16",19.1530708180708,1.70146236975947,21.9769230769231,16.9769230769231,0
"Harris_2020_03",2021,"6/1/21","i","2021-04-17",15.9026327838828,1.70177198513328,19.3538461538462,12.9846153846154,4.318
"Harris_2020_03",2021,"6/1/21","i","2021-04-18",14.7705128205128,3.01337185116383,18.6846153846154,10.9692307692308,0
"Harris_2020_03",2021,"6/1/21","i","2021-04-19",16.9358974358974,4.86139540170244,23.6384615384615,9.14615384615385,0
"Harris_2020_03",2021,"6/1/21","i","2021-04-20",19.8884615384615,6.03219857131772,27.8615384615385,11.4769230769231,0
"Harris_2020_03",2021,"6/1/21","i","2021-04-21",14.7733974358974,4.35079722307171,21.5461538461538,7.98461538461538,0
"Harris_2020_03",2021,"6/1/21","i","2021-04-22",16.5529304029304,4.59388825656382,22.6307692307692,9.3,0
"Harris_2020_03",2021,"6/1/21","i","2021-04-23",21.7144566544567,2.26798484348893,24.0571428571429,17.9714285714286,0.508
"Harris_2020_03",2021,"6/1/21","i","2021-04-24",25.253869047619,2.98068522333756,30.0769230769231,20.6923076923077,7.366
"Harris_2020_03",2021,"6/1/21","i","2021-04-25",21.4166666666667,4.03391760079656,27.2153846153846,16.2384615384615,0
"Harris_2020_03",2021,"6/1/21","i","2021-04-26",21.7271901709402,4.68513647753848,28.1,14.7833333333333,0
"Harris_2020_03",2021,"6/1/21","i","2021-04-27",24.5498366910867,1.290035831424,26.0076923076923,22.8285714285714,0
"Harris_2020_03",2021,"6/1/21","i","2021-04-28",26.5037316849817,2.03861404330195,29.4923076923077,24.0307692307692,0
"Harris_2020_03",2021,"6/1/21","i","2021-04-29",25.9315018315018,1.92316324061736,28.6076923076923,22.6,0
"Harris_2020_03",2021,"6/1/21","i","2021-04-30",22.5250295711233,1.54559120654129,25.3076923076923,20.9692307692308,5.842
"Harris_2020_03",2021,"6/1/21","i","2021-05-01",21.9721245421245,1.71693076065931,25.6923076923077,20,62.23
"Harris_2020_03",2021,"6/1/21","i","2021-05-02",25.2451877289377,3.36185791174538,31.0076923076923,21.4142857142857,15.24
"Harris_2020_03",2021,"6/1/21","i","2021-05-03",27.388782051282,2.44638543397798,31.7,24.0307692307692,0
"Harris_2020_03",2021,"6/1/21","i","2021-05-04",25.9926241650506,2.37832410733964,30.5384615384615,20.4076923076923,0
"Harris_2020_03",2021,"6/1/21","i","2021-05-05",21.0121794871795,5.01245319088609,28.1,14.0307692307692,19.812
"Harris_2020_03",2021,"6/1/21","i","2021-05-06",22.9362179487179,4.95773050270134,29.9538461538462,16.0846153846154,0
"Harris_2020_03",2021,"6/1/21","i","2021-05-07",23.3894230769231,4.9459657154857,30.2307692307692,16.2384615384615,0
"Harris_2020_03",2021,"6/1/21","i","2021-05-08",24.1975045787546,4.53982874939402,29.4923076923077,17.0923076923077,0
"Harris_2020_03",2021,"6/1/21","i","2021-05-09",27.5112408424908,2.22301858683391,31.1230769230769,25,0
"Harris_2020_03",2021,"6/1/21","i","2021-05-10",27.9216681929182,2.33101896901781,31.5153846153846,25.3733333333333,0
"Harris_2020_03",2021,"6/1/21","i","2021-05-11",26.4498626373626,4.01946871563629,31.3923076923077,19.8461538461538,0
"Harris_2020_03",2021,"6/1/21","i","2021-05-12",19.6741117216117,1.24907819879682,22.3230769230769,17.96,2.032
"Harris_2020_03",2021,"6/1/21","i","2021-05-13",20.9137820512821,2.82106027952324,25,17.9714285714286,0.508
"Harris_2020_03",2021,"6/1/21","i","2021-05-14",22.1503205128205,3.70054333696634,27.7538461538462,17.7153846153846,0
"Harris_2020_03",2021,"6/1/21","i","2021-05-15",22.8011446886447,3.96325776269977,28.4538461538462,16.9769230769231,0
"Harris_2020_03",2021,"6/1/21","i","2021-05-16",23.0768772893773,1.3394140386332,25.6923076923077,20.7692307692308,0
"Harris_2020_03",2021,"6/1/21","i","2021-05-17",23.5800388296344,3.3032674914301,30.6923076923077,19.6166666666667,4.572
"Harris_2020_03",2021,"6/1/21","i","2021-05-18",22.7275441949355,3.31304881294036,27.0538461538462,18.2230769230769,67.31
"Harris_2020_03",2021,"6/1/21","i","2021-05-19",20.0214522283272,1.10258760099383,21.2714285714286,18.0928571428571,61.468
"Harris_2020_03",2021,"6/1/21","i","2021-05-20",23.3732854645355,2.91294046875316,27.1692307692308,18.99,0
"Harris_2020_03",2021,"6/1/21","i","2021-05-21",24.1824748168498,1.83950180384395,27.9846153846154,21.9571428571429,0
"Harris_2020_03",2021,"6/1/21","i","2021-05-22",24.6349206349206,1.4532004949369,27.2846153846154,22.9714285714286,8.89
"Harris_2020_03",2021,"6/1/21","i","2021-05-23",23.6843177655678,1.28931712260953,26.0461538461538,21.9769230769231,7.112
"Harris_2020_03",2021,"6/1/21","i","2021-05-24",23.4509666895604,1.06297451997648,25.5846153846154,21.0866666666667,15.494
"Harris_2020_03",2021,"6/1/21","i","2021-05-25",25.0525702075702,1.50396442791246,27.4714285714286,23.0230769230769,51.816
"Harris_2020_03",2021,"6/1/21","i","2021-05-26",26.5064392551893,3.23132368970052,30.9307692307692,22.0923076923077,1.016
"Harris_2020_03",2021,"6/1/21","i","2021-05-27",27.2074404761905,3.31759516125923,31.8615384615385,22.9846153846154,0
"Harris_2020_03",2021,"6/1/21","i","2021-05-28",26.2080876068376,2.11108799518672,30.3,22.8642857142857,0
"Harris_2020_03",2021,"6/1/21","i","2021-05-29",26.2765338827839,3.56262975995071,31.7384615384615,21.5923076923077,2.286
"Harris_2020_03",2021,"6/1/21","i","2021-05-30",25.0745657814408,2.33501261688429,28.5615384615385,22.0153846153846,0.762
"Harris_2020_03",2021,"6/1/21","i","2021-05-31",25.5989697802198,2.81861064833327,29.8923076923077,21.9769230769231,0
"Harris_2020_03",2021,"6/1/21","i","2021-06-01",26.0368360805861,1.64407286255411,29.0307692307692,23.1692307692308,0.254
"Harris_2020_03",2021,"6/1/21","i","2021-06-02",24.9786160714286,4.09322417776251,31.9384615384615,20.8357142857143,1.778
